Name,fa_atr,fa_rep,fa_sol,fa_elec,hbond_bb_sc,hbond_sc,Interface_Energy,Total_BSA,Interface_HB,Total_packstats,Interface_unsat,Total_pose_exposed_SASA,interface_hydrophobic_sasa,interface_polar_sasa,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.9,7.9,8.9,16.9,6.15,7.15,8.15,16.15,6.16,7.16,8.16,16.16,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,SIDE_flex_ALPHA,SIDE_flex_BETA,SIDE_flex_OTHER,BACK_flex_ALPHA,BACK_flex_BETA,BACK_flex_OTHER,TotalElec,TotalHbond,Hphobe_contact,Pi_Pi,T-stack,Cation-pi,Salt_Bridge,diff_entropy,pienergy,fsp3,polarsurfacearea,vdwsa,nnscore,rfscore_v1,rfscore_v3,rfscore_v2,PLEClinear_p5_l1_s65536,PLECnn_p5_l1_s65536,PLECrf_p5_l1_s65536,vina_affinity,Label,rfscorevs
ZINC08436850,-21.7514,28.5128,4.40632,-4.35628,0,0,-6.96331,528.608,0,0.555837,0,0.553184,0.668256,0.331744,1641,413,442,19,91,22,26,1,376,87,94,4,0,0,0,0,0,0,0,0,197,49,51,2,0,0,0,0,52,16,14,0,0,0,0,0,38.0,0.0,2.0,13.0,0.0,0.0,-115414.962424,1.0,20.0,0.0,0.0,0.0,0.0,-6.0,54.31,0.10,80.31,559.79,6.428019366521923,5.265103076479077,5.532703240426246,5.162437567266063,3.7203185518694837,5.154651492725607,6.177299999999998,-5.60523080545158,0,5.97142348408
ZINC01792428,-26.3213,7.43682,7.63599,0.572234,0,0,-15.1752,705.051,0,0.537006,4,0.485465,0.704743,0.295257,2496,573,657,16,0,0,0,0,517,120,131,4,0,0,0,0,0,0,0,0,0,0,0,0,200,41,58,1,0,0,0,0,0,0,0,0,25.0,7.0,14.0,19.0,4.0,4.0,-59466.5337398,0.0,25.0,0.0,0.0,0.0,0.0,-4.9,61.29,0.22,53.99,637.53,6.8969961024805455,5.883741186147191,5.8703297570207615,5.809321053391055,4.427723546789391,6.338424931940019,6.9796,-7.970399270235982,0,6.03649633176
ZINC08437430,-28.1641,13.1375,10.2535,-7.3913,0,0,-19.4621,669.174,0,0.571633,3,0.530073,0.672033,0.327967,1997,481,533,21,474,124,128,5,357,85,93,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,4.0,8.0,26.0,2.0,2.0,-37627.7424233,1.0,25.0,0.0,0.0,0.0,0.0,-5.6,62.14,0.13,129.77,606.71,5.948509827148207,6.200421168109671,5.926318729675554,5.802932779720285,3.794977514101301,4.993816284337945,5.816400000000001,-5.010363296799276,0,6.01875719685
ZINC02106448,-34.9305,5985.13,24.2352,8.4812,0,0,3291.3,521.974,0,0.575442,3,0.600662,0.515828,0.484172,2014,472,556,21,278,61,74,3,132,29,39,0,21,8,6,0,0,0,0,0,131,30,37,2,0,0,0,0,0,0,0,0,0,0,0,0,59.0,69.0,23.0,26.0,19.0,28.0,86358.5431518,0.0,63.0,0.0,0.0,0.0,0.0,-5.2,55.00,0.12,54.26,545.27,5.510544914000745,5.4168134536019545,5.5722044595959614,5.566724273781777,4.321063827401676,5.1647247299166645,6.040500000000001,85.34910851759764,0,6.06286426462
ZINC08438223,-26.9476,6.0448,11.9211,0.439849,0,0,-12.8687,803.785,0,0.571869,3,0.484455,0.670381,0.329619,1935,418,503,8,423,93,114,2,170,30,47,0,0,0,0,0,0,0,0,0,373,78,97,1,0,0,0,0,88,23,26,1,0,0,0,0,30.0,8.0,11.0,16.0,0.0,5.0,-125360.189617,0.0,15.0,0.0,0.0,1.0,0.0,-7.4,59.39,0.15,96.87,595.84,6.360074232580225,7.055115567710067,6.902462839160837,6.7486173977133985,2.8731166700151487,4.301107455927129,6.020599999999999,-5.056692315974466,0,5.95424474095
ZINC08433162,-24.9354,4.94113,12.3959,-1.38966,0,0,-13.9838,622.903,0,0.613446,3,0.543499,0.706249,0.293751,2056,543,568,25,227,51,57,2,515,133,138,6,0,0,0,0,0,0,0,0,83,23,26,1,0,0,0,0,0,0,0,0,0,0,0,0,41.0,0.0,1.0,28.0,0.0,0.0,1991.16744896,0.0,22.0,0.0,0.0,0.0,0.0,-5.4,59.98,0.19,102.87,641.94,5.721756401821313,5.598965435162879,5.197022863636362,5.6239621663891635,4.919180867024475,5.1547743095142655,5.8962,-5.297958843801075,0,5.96222184379
ZINC00659023,-28.7924,5.06244,8.63643,-1.53978,0,0,-20.9226,687.628,0,0.550449,5,0.503701,0.7134,0.2866,2111,520,559,21,231,53,55,2,400,97,101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,20,22,1,0,0,0,0,45.0,3.0,14.0,19.0,0.0,0.0,-126989.649614,0.0,28.0,0.0,0.0,2.0,0.0,-3.2,52.60,0.13,73.59,568.72,6.221163450619082,5.661806217116214,5.464725531746026,5.678289566711064,4.6425787271019034,5.02273272473031,6.232899999999998,-6.5502619597018406,0,5.98872381745
ZINC08435603,-29.315,3.9988,10.2249,-2.5681,0,0,-21.4192,645.086,0,0.569939,3,0.53962,0.760929,0.239071,1871,476,507,19,492,118,127,5,412,99,109,4,0,0,0,0,0,0,0,0,141,32,35,1,37,12,11,0,0,0,0,0,0,0,0,0,41.0,2.0,7.0,17.0,0.0,4.0,7876.53429582,0.0,18.0,0.0,0.0,0.0,0.0,-6.3,64.56,0.09,117.94,587.52,7.118437022076776,5.700069313131315,5.529928473431796,5.585120946664452,3.378715161212206,4.829841001044959,6.175,-6.100076166538129,0,5.96362539836
ZINC08434755,-21.4869,3.8335,3.36913,-3.19765,0,-0.422343,-20.2506,540.497,1,0.586274,1,0.565737,0.740657,0.259343,1736,392,445,13,121,31,30,0,206,48,48,2,0,0,0,0,0,0,0,0,83,18,20,1,185,47,51,2,0,0,0,0,0,0,0,0,39.0,0.0,8.0,9.0,0.0,0.0,-31040.4604665,1.0,23.0,0.0,0.0,1.0,0.0,-4.0,50.63,0.00,54.60,458.97,6.115335290738249,5.116986138583637,4.962689117715619,4.8391497130647085,2.695530827938907,4.455269195552716,5.175400000000001,-6.014441331971275,0,6.0542317593
ZINC06144031,-23.6255,3.31151,8.06032,-0.578217,0,0,-14.8865,613.09,0,0.598486,5,0.515972,0.724054,0.275946,1835,447,502,18,182,43,42,2,559,134,152,4,0,0,0,0,0,0,0,0,185,43,45,2,0,0,0,0,0,0,0,0,0,0,0,0,48.0,2.0,6.0,9.0,0.0,1.0,56076.6728056,2.0,17.0,0.0,0.0,0.0,0.0,-3.1,57.62,0.29,106.78,578.40,5.345412589837899,5.9888574278499345,5.537032346320346,5.5329443340548305,4.46917501575419,5.516466063103262,5.8328,-5.684120086757337,0,6.01773154822
ZINC00624115,-23.9745,4.35837,5.00874,0.778083,0,0,-17.7324,596.203,0,0.591424,5,0.517164,0.652596,0.347404,1913,455,498,17,416,105,105,5,75,17,24,1,0,0,0,0,0,0,0,0,166,41,44,2,94,24,24,1,0,0,0,0,0,0,0,0,32.0,0.0,11.0,12.0,0.0,1.0,-63908.3781969,0.0,24.0,0.0,0.0,0.0,0.0,-7.2,52.35,0.05,72.18,484.49,6.190950257850224,5.659496300921299,5.585379642690644,5.556555343628594,4.557217905816668,4.836388009068393,5.8466999999999985,-6.446817922948608,0,5.96401260196
ZINC01804627,-19.83,3.13217,11.698,-4.83355,0,0,-12.0971,480.248,0,0.584068,1,0.561336,0.761488,0.238512,1431,352,359,16,187,46,48,2,345,79,87,3,535,137,136,5,0,0,0,0,0,0,0,0,84,21,21,1,0,0,0,0,0,0,0,0,31.0,0.0,6.0,18.0,0.0,3.0,30012.9432272,0.0,11.0,0.0,0.0,1.0,0.0,-2.9,76.88,0.19,59.59,454.33,6.058526552985841,4.902798129148631,4.601391166000667,4.763988075646579,2.7949889759369295,4.867619079831546,4.887999999999999,-5.393247843490915,0,5.98679171618
