Name,fa_atr,fa_rep,fa_sol,fa_elec,hbond_bb_sc,hbond_sc,Interface_Energy,Total_BSA,Interface_HB,Total_packstats,Interface_unsat,Total_pose_exposed_SASA,interface_hydrophobic_sasa,interface_polar_sasa,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.9,7.9,8.9,16.9,6.15,7.15,8.15,16.15,6.16,7.16,8.16,16.16,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,SIDE_flex_ALPHA,SIDE_flex_BETA,SIDE_flex_OTHER,BACK_flex_ALPHA,BACK_flex_BETA,BACK_flex_OTHER,TotalElec,TotalHbond,Hphobe_contact,Pi_Pi,T-stack,Cation-pi,Salt_Bridge,diff_entropy,pienergy,fsp3,polarsurfacearea,vdwsa,Label
ZINC00793598,-28.3898,3.20854,9.36999,-7.44172,0,-0.831463,-26.0779,767.613,1,0.744846,3,0.369577,0.720225,0.279775,2963,696,977,31,715,172,234,12,196,48,64,3,0,0,0,0,0,0,0,0,194,47,61,3,0,0,0,0,139,34,46,2,0,0,0,0,0.0,63.0,11.0,0.0,8.0,0.0,-34978.5407758,2.0,26.0,1.0,0.0,0.0,0.0,-1.6,34.55,0.50,59.81,534.59,0
ZINC00856284,-24.9079,35.595,13.8199,-8.11568,0,0,-0.775325,779.581,0,0.749743,9,0.378894,0.657989,0.342011,3209,781,1019,47,550,134,186,8,412,97,133,6,626,151,204,10,0,0,0,0,189,46,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,43.0,5.0,0.0,36.0,0.0,-65235.7481016,1.0,21.0,2.0,0.0,0.0,0.0,-2.4,64.14,0.11,73.34,479.20,0
ZINC08434757,-30.9534,4.92604,16.0272,-3.56542,0,0,-17.2976,892.793,0,0.775358,13,0.371118,0.676071,0.323929,4021,951,1279,52,916,206,291,13,509,126,169,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51.0,9.0,0.0,22.0,0.0,78582.2602326,0.0,22.0,2.0,0.0,0.0,0.0,-2.3,39.12,0.52,70.91,657.16,0
ZINC00974121,-25.8397,3.65125,4.96731,-6.87209,0,0,-26.1966,827.571,0,0.733096,5,0.392117,0.72992,0.27008,3249,782,1079,34,541,121,176,7,523,128,173,6,0,0,0,0,0,0,0,0,125,29,44,1,136,30,45,2,0,0,0,0,0,0,0,0,0.0,44.0,11.0,0.0,9.0,0.0,-20193.8025163,0.0,27.0,2.0,0.0,0.0,0.0,.2,49.11,0.33,88.48,543.09,0
ZINC00867604,-22.0694,5.26659,5.34107,-9.63044,-1.46738,0,-25.2594,888.442,1,0.735693,10,0.329229,0.615427,0.384573,3502,864,1138,35,638,154,205,6,502,122,158,5,0,0,0,0,0,0,0,0,157,36,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23.0,14.0,0.0,11.0,1.0,-234758.692251,1.0,19.0,0.0,0.0,0.0,0.0,-.1,49.34,0.14,82.18,565.18,0
ZINC08434784,-30.8242,7.67713,5.23279,-2.53641,0,0,-25.8225,907.107,0,0.733932,11,0.352279,0.711909,0.288091,3989,922,1269,44,380,88,123,5,946,218,292,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,34.0,15.0,0.0,13.0,2.0,47900.677128,1.0,20.0,0.0,0.0,0.0,0.0,-1.8,48.62,0.40,93.73,694.25,0
ZINC01013156,-32.9523,8.66812,9.37761,-0.744904,0,-1.13622,-20.535,789.163,1,0.737267,7,0.335828,0.648304,0.351696,3526,846,1166,44,193,50,68,3,1042,247,332,14,0,0,0,0,0,0,0,0,193,49,68,3,203,49,64,3,0,0,0,0,0,0,0,0,0.0,47.0,8.0,0.0,33.0,0.0,-164532.822051,1.0,25.0,2.0,0.0,0.0,0.0,-3.5,57.44,0.20,74.30,514.50,0
ZINC08439190,-31.5444,4.79053,7.39483,2.34577,0,0,-20.5951,935.832,0,0.723405,12,0.333165,0.65081,0.34919,4457,1085,1417,55,422,100,132,6,449,102,135,5,0,0,0,0,0,0,0,0,197,47,62,3,279,71,95,2,0,0,0,0,0,0,0,0,0.0,37.0,5.0,0.0,21.0,3.0,-1661.50765086,1.0,22.0,0.0,0.0,0.0,0.0,-1.8,64.29,0.15,53.35,621.38,0
ZINC08440359,-28.4329,5.43063,1.8653,1.05441,0,0,-22.6567,895.076,0,0.726446,9,0.4312,0.678541,0.321459,5573,1268,1706,72,292,69,93,4,210,53,65,3,0,0,0,0,0,0,0,0,0,0,0,0,62,8,13,0,0,0,0,0,0,0,0,0,0.0,49.0,10.0,0.0,22.0,0.0,46958.5276966,0.0,46.0,1.0,0.0,0.0,0.0,2.3,61.34,0.00,45.75,692.58,0
ZINC02069309,-30.201,3.04753,7.1033,-6.67296,0,-0.575931,-28.134,788.026,1,0.734097,9,0.369779,0.732821,0.267179,3755,862,1196,48,311,69,94,3,336,78,105,5,0,0,0,0,0,0,0,0,316,66,103,4,361,85,114,5,0,0,0,0,0,0,0,0,0.0,38.0,28.0,0.0,17.0,3.0,-86897.9129323,2.0,22.0,2.0,0.0,0.0,0.0,1.0,51.39,0.22,58.20,600.76,0
ZINC00630196,-28.8566,28.7703,15.1143,-10.0917,0,0,-8.78275,876.121,0,0.728028,14,0.35547,0.581613,0.418387,3518,866,1119,47,686,159,217,9,418,104,133,7,0,0,0,0,0,0,0,0,290,67,91,3,150,37,51,1,0,0,0,0,0,0,0,0,0.0,51.0,6.0,0.0,33.0,7.0,-135986.024645,3.0,12.0,1.0,0.0,0.0,0.0,-2.0,49.96,0.15,68.52,546.58,0
ZINC02067490,-24.5894,4.05982,1.97827,1.21071,0,0,-19.7567,874.415,0,0.726994,10,0.365079,0.709601,0.290399,4177,1008,1333,48,361,83,116,5,551,126,177,7,0,0,0,0,0,0,0,0,0,0,0,0,115,29,41,0,0,0,0,0,0,0,0,0,0.0,47.0,13.0,0.0,22.0,0.0,71010.9849863,1.0,25.0,1.0,0.0,0.0,0.0,-1.1,55.43,0.04,71.76,545.64,0
ZINC01011097,-31.4786,7.34676,10.3507,1.46869,0,0,-16.7583,850.428,0,0.742503,12,0.338542,0.700549,0.299451,3643,874,1168,52,212,48,66,3,684,159,215,9,215,56,65,4,0,0,0,0,204,47,63,3,0,0,0,0,178,40,59,2,0,0,0,0,0.0,54.0,6.0,0.0,19.0,1.0,-21080.8941096,0.0,22.0,0.0,0.0,0.0,0.0,-1.7,54.17,0.20,55.84,525.92,0
ZINC00666393,-22.6904,18.0979,9.38134,2.80847,0,0,-1.58877,755.193,0,0.72353,6,0.346635,0.712484,0.287516,3359,806,1098,38,391,95,128,6,875,205,286,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,47.0,4.0,0.0,34.0,0.0,112236.829032,2.0,24.0,0.0,0.0,0.0,0.0,-2.6,39.43,0.50,96.89,543.85,0
ZINC00728019,-27.9794,4.89408,7.88316,-5.36278,0,0,-22.8757,891.329,0,0.725306,10,0.37322,0.616129,0.383871,4539,1103,1462,54,0,0,0,0,1082,262,343,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,33.0,9.0,0.0,18.0,0.0,17319.7232489,0.0,23.0,0.0,0.0,0.0,0.0,-1.0,52.38,0.15,74.97,611.35,0
ZINC01797879,-23.0794,5.80729,6.98761,-0.962425,0,0,-14.0792,836.765,0,0.73962,6,0.404622,0.647581,0.352419,3561,858,1185,35,519,119,170,6,978,228,316,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,27,40,0,0,0,0,0,0.0,25.0,16.0,0.0,17.0,1.0,66422.179538,0.0,18.0,0.0,0.0,0.0,0.0,3.2,63.54,0.21,116.85,643.19,0
ZINC00630503,-26.0591,52.8111,8.73705,-2.70242,0,0,8.81217,940.546,0,0.766184,14,0.351678,0.674312,0.325688,4374,1049,1411,52,473,111,159,6,474,115,152,6,0,0,0,0,0,0,0,0,138,28,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.0,41.0,0.0,15.0,5.0,-74609.0535435,1.0,31.0,1.0,0.0,0.0,0.0,-.5,54.89,0.12,88.15,617.06,0
ZINC00630190,-28.7937,13.0643,5.01679,-0.210041,0,0,-17.0602,836.277,0,0.747305,11,0.306245,0.726147,0.273853,3781,920,1201,52,193,49,64,3,566,152,184,8,0,0,0,0,0,0,0,0,184,46,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51.0,16.0,0.0,20.0,0.0,77429.2824429,1.0,33.0,1.0,0.0,0.0,0.0,-1.1,43.69,0.14,55.40,527.00,0
ZINC08439350,-31.8861,8.43612,4.26585,-4.3394,-0.899566,0,-28.8046,893.951,1,0.740021,8,0.360669,0.745166,0.254834,4210,1023,1356,49,154,34,46,2,709,175,230,9,0,0,0,0,0,0,0,0,354,79,110,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,58.0,12.0,0.0,18.0,4.0,-95036.4072077,2.0,35.0,2.0,0.0,0.0,0.0,0,55.97,0.20,79.54,643.83,0
ZINC00886465,-27.9657,5.94434,3.55349,-3.56179,0,0,-25.116,806.292,0,0.748693,5,0.409098,0.696693,0.303307,3455,829,1141,32,935,239,321,10,360,83,120,5,0,0,0,0,0,0,0,0,178,43,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,38.0,18.0,0.0,17.0,0.0,20062.0856193,1.0,26.0,1.0,0.0,0.0,0.0,-1.3,56.30,0.12,101.80,616.72,0
