nnscore rfscore_v1 rfscore_v3 rfscore_v2 PLEClinear_p5_l1_s65536 PLECnn_p5_l1_s65536 PLECrf_p5_l1_s65536 vina_affinity Label Name
4.887614370774722 6.721324106837609 6.0617585998054215 6.5059769519924515 3.9533298694350876 4.993363558058316 6.029299999999999 -4.898753645146433 1 mini_complex_1Y2F_PROTOSS_native_lig.pdb
6.332262695009002 5.458769715173714 5.570827391386394 5.564207854617611 1.5872757633377232 5.086638113402204 6.047899999999999 -5.895724383762078 0 mini_complex_ZINC02170611_lig.pdb
5.10377407361177 5.201408600164546 5.213329628427136 5.512817969141971 1.8320453255138955 4.478586414291173 4.973100000000001 -3.82262938292609 0 mini_complex_ZINC00723881_lig.pdb
5.8028139126667835 7.088273979298477 6.806976957431461 6.551065751137752 3.8321614956744208 5.520776825022037 5.883100000000001 -4.769551739308503 0 mini_complex_ZINC02106497_lig.pdb
5.8864609477265315 7.089871709235206 7.1030033750416255 6.7699346497391515 4.19832753643834 4.908912692400979 5.6716999999999995 -5.644931923655984 0 mini_complex_ZINC08434760_lig.pdb
5.002795097817324 5.936841020202018 4.940337174492177 5.3008867355422336 3.0949218652648405 4.24432390062524 5.660400000000001 -3.9946012038475702 0 mini_complex_ZINC00717443_lig.pdb
4.928596400480369 5.440005965367975 5.2460620278610275 5.351190332223336 1.6575090562845214 3.70457941623288 5.125299999999999 -3.351112240894642 0 mini_complex_ZINC08435511_lig.pdb
5.809371354650565 5.90542430741481 5.464570143578646 5.856796642690643 2.725537510828625 5.572221309112812 5.276300000000001 -4.380786899157092 0 mini_complex_ZINC01865711_lig.pdb
4.7820867502036295 5.160414109668112 5.311204203574203 5.379303551448544 1.8378134015785608 5.649604591326965 5.148900000000001 -3.854907761292632 0 mini_complex_ZINC01884054_lig.pdb
4.668868950489917 5.270332982517486 5.033050541791544 5.258104755633251 2.165907787211232 4.575988407600615 4.140800000000002 -3.4463263603333543 0 mini_complex_ZINC06444326_lig.pdb
3.704159398868262 5.744537668664671 5.209349249805756 5.568468952047947 1.1880950958893204 4.475974112961218 4.561400000000002 -3.021214775237208 0 mini_complex_ZINC05921073_lig.pdb
6.120318992808012 5.5542254823934245 5.153457050227552 5.593856666888669 3.8019587378256356 5.881504258834657 5.768699999999998 -4.91931679969525 0 mini_complex_ZINC00778417_lig.pdb
5.726796201025445 5.411986526529026 5.303621075646572 5.559087751415254 3.0387554019176557 4.873541820655643 5.820400000000002 -4.098567861639807 0 mini_complex_ZINC08439898_lig.pdb
4.941445509115769 5.7524764556554615 5.463906737373747 5.545380755411262 3.1605800243387954 4.712062535300723 5.778200000000001 -4.768498531887702 0 mini_complex_ZINC01012452_lig.pdb
