Name,fa_atr,fa_rep,fa_sol,fa_elec,hbond_bb_sc,hbond_sc,Interface_Energy,Total_BSA,Interface_HB,Total_packstats,Interface_unsat,Total_pose_exposed_SASA,interface_hydrophobic_sasa,interface_polar_sasa,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.9,7.9,8.9,16.9,6.15,7.15,8.15,16.15,6.16,7.16,8.16,16.16,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,SIDE_flex_ALPHA,SIDE_flex_BETA,SIDE_flex_OTHER,BACK_flex_ALPHA,BACK_flex_BETA,BACK_flex_OTHER,TotalElec,TotalHbond,Hphobe_contact,Pi_Pi,T-stack,Cation-pi,Salt_Bridge,diff_entropy,pienergy,fsp3,polarsurfacearea,vdwsa,Label
ZINC08439345,-28.068,5.4315,3.4244,-2.42257,0,0,-25.4462,724.743,0,0.555943,2,0.496367,0.699602,0.300398,2784,688,735,29,153,40,44,2,120,26,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,2.0,12.0,11.0,1.0,4.0,-13457.0980288,0.0,31.0,0.0,0.0,1.0,0.0,-6.1,41.34,0.27,41.46,657.15,0
ZINC00646908,-27.7177,3.4613,8.10622,-3.91679,0,0,-22.8096,729.616,0,0.591148,2,0.497595,0.658436,0.341564,2186,510,567,21,313,72,81,3,368,97,101,4,0,0,0,0,0,0,0,0,0,0,0,0,189,41,52,1,0,0,0,0,0,0,0,0,38.0,2.0,19.0,10.0,3.0,1.0,38983.7216352,1.0,31.0,1.0,0.0,0.0,0.0,-4.4,55.36,0.23,88.18,614.28,0
ZINC00862108,-23.7281,8.06715,6.70784,-2.02109,0,0,-16.7531,705.921,0,0.524085,3,0.489376,0.692397,0.307603,2073,484,538,13,344,85,93,3,182,41,48,1,0,0,0,0,0,0,0,0,180,46,48,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,1.0,19.0,8.0,0.0,3.0,39983.3829427,0.0,27.0,2.0,0.0,0.0,0.0,-5.3,49.22,0.18,87.90,558.70,0
ZINC02162107,-26.32,6.8508,7.34839,0.0776631,0,0,-16.6737,729.957,0,0.468436,3,0.505405,0.672819,0.327181,2452,562,644,14,179,43,48,2,438,110,112,3,0,0,0,0,0,0,0,0,0,0,0,0,143,34,33,1,0,0,0,0,0,0,0,0,24.0,7.0,17.0,16.0,2.0,0.0,12354.6091732,0.0,22.0,2.0,0.0,1.0,0.0,-5.8,62.47,0.08,93.71,609.52,0
ZINC00802274,-24.5607,3.50266,7.90275,-4.53045,0,0,-20.6457,627.938,0,0.581205,1,0.51254,0.737916,0.262084,1995,485,518,20,202,46,50,2,264,64,63,3,112,25,29,1,0,0,0,0,0,0,0,0,0,0,0,0,66,18,21,1,0,0,0,0,41.0,0.0,12.0,15.0,0.0,3.0,-109166.793556,1.0,25.0,0.0,0.0,1.0,0.0,-5.3,52.99,0.05,67.85,493.71,0
ZINC00623495,-24.0187,27.316,6.73635,-0.574105,0,0,-4.35258,614.818,0,0.581635,2,0.529615,0.74415,0.25585,1759,460,488,21,267,67,70,3,247,65,62,2,114,31,34,0,0,0,0,0,51,16,15,1,0,0,0,0,0,0,0,0,0,0,0,0,27.0,0.0,1.0,23.0,0.0,0.0,-47171.8410245,1.0,15.0,0.0,0.0,1.0,0.0,-5.9,64.57,0.36,62.83,631.75,0
ZINC08434955,-22.5206,33.3973,7.95627,1.42697,0,0,4.21136,576.272,0,0.551285,1,0.49821,0.689188,0.310812,1253,308,327,13,178,46,42,2,155,37,39,2,0,0,0,0,0,0,0,0,0,0,0,0,201,60,53,3,124,28,29,1,0,0,0,0,21.0,0.0,0.0,23.0,0.0,0.0,-141068.524257,2.0,12.0,0.0,0.0,0.0,0.0,-4.7,43.09,0.21,54.27,439.16,0
ZINC08438191,-23.9037,5.14489,2.94364,-1.42264,-1.65461,0,-21.1998,749.108,1,0.595572,2,0.442092,0.695748,0.304252,2064,451,544,20,216,54,57,0,109,24,31,2,0,0,0,0,0,0,0,0,162,42,42,2,0,0,0,0,119,23,30,1,0,0,0,0,17.0,13.0,2.0,8.0,8.0,2.0,-3679.56464606,1.0,16.0,0.0,0.0,1.0,0.0,-3.3,44.61,0.25,54.88,558.44,0
ZINC01877994,-23.7193,3.09939,9.27224,-4.24813,0,0,-19.2669,628.394,0,0.588373,3,0.532973,0.714844,0.285156,2131,521,550,20,369,91,97,4,111,25,27,1,357,104,92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,1.0,5.0,15.0,0.0,3.0,2350.77287138,0.0,21.0,0.0,0.0,0.0,0.0,-9.5,81.09,0.12,57.06,547.69,0
ZINC08439389,-21.8919,4.42506,11.5981,-2.48269,0,0,-13.2331,570.248,0,0.538557,2,0.52745,0.73643,0.26357,1745,422,465,20,420,103,118,5,519,128,134,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,0.0,4.0,13.0,0.0,0.0,86359.3939196,0.0,15.0,0.0,0.0,0.0,0.0,-5.3,53.38,0.35,160.86,538.95,0
ZINC08435512,-24.269,3.22954,7.82078,-0.760256,0,0,-17.2941,531.123,0,0.588501,2,0.573894,0.706079,0.293921,1723,417,455,15,280,71,80,3,222,56,60,2,0,0,0,0,0,0,0,0,0,0,0,0,172,42,46,2,0,0,0,0,0,0,0,0,36.0,0.0,4.0,16.0,0.0,3.0,23569.6536134,0.0,18.0,0.0,0.0,0.0,0.0,-4.1,55.36,0.20,90.96,530.05,0
ZINC02068944,-21.3519,9.88819,3.605,0.913938,0,0,-12.7041,526.423,0,0.564956,0,0.588623,0.705467,0.294533,1780,448,482,16,205,57,57,3,77,20,21,1,0,0,0,0,0,0,0,0,0,0,0,0,155,49,42,1,0,0,0,0,0,0,0,0,37.0,0.0,0.0,27.0,0.0,0.0,-23122.2660045,1.0,25.0,0.0,0.0,0.0,0.0,-3.8,48.89,0.09,54.02,527.34,0
ZINC08436842,-25.7849,3.8903,8.1423,-3.88974,0,0,-21.2543,619.287,0,0.594331,4,0.489883,0.739894,0.260106,1923,472,487,20,173,44,48,2,242,54,60,2,138,38,34,1,0,0,0,0,94,22,26,1,61,18,16,1,0,0,0,0,0,0,0,0,37.0,0.0,8.0,19.0,0.0,1.0,40079.7513209,0.0,22.0,0.0,0.0,1.0,0.0,-8.2,56.29,0.05,59.47,472.56,0
ZINC00853572,-24.4484,28.8241,12.3749,-1.03894,0,0,1.82827,637.53,0,0.507485,5,0.515419,0.649104,0.350896,1709,389,448,9,483,110,124,3,100,27,26,1,0,0,0,0,0,0,0,0,90,19,24,1,0,0,0,0,202,41,51,1,0,0,0,0,22.0,11.0,27.0,8.0,19.0,10.0,-26740.4220926,3.0,16.0,2.0,0.0,1.0,0.0,-4.1,47.42,0.11,83.56,491.72,0
ZINC08439859,-24.609,3.79898,7.88338,-5.89713,0,-1.22164,-22.2757,696.958,1,0.630592,3,0.530218,0.676399,0.323601,2081,506,561,22,59,18,19,1,226,52,61,3,87,19,23,1,0,0,0,0,200,47,53,2,0,0,0,0,37,11,12,0,0,0,0,0,46.0,3.0,7.0,7.0,3.0,0.0,-126469.597478,1.0,16.0,0.0,0.0,0.0,0.0,-5.1,50.49,0.40,55.73,652.70,0
ZINC00623505,-25.9926,4.54276,10.2096,-0.7075,0,0,-14.7538,628.908,0,0.580698,2,0.526202,0.575661,0.424339,2001,468,518,14,257,65,64,2,238,56,67,2,300,66,80,2,0,0,0,0,93,23,24,1,0,0,0,0,0,0,0,0,0,0,0,0,33.0,1.0,12.0,13.0,2.0,4.0,-4019.76761412,0.0,24.0,0.0,0.0,0.0,0.0,-4.7,60.86,0.33,62.83,600.67,0
ZINC02061955,-22.7291,3.29921,5.48591,-3.43212,0,0,-19.7856,721.446,0,0.584256,4,0.469516,0.684158,0.315842,2127,505,547,21,90,22,25,1,246,60,64,3,0,0,0,0,0,0,0,0,120,27,30,1,0,0,0,0,118,24,35,1,0,0,0,0,43.0,2.0,16.0,7.0,5.0,0.0,-83622.8125939,1.0,28.0,1.0,0.0,1.0,0.0,-3.4,48.36,0.09,48.42,523.13,0
ZINC02159750,-24.8752,3.98879,6.55153,-4.1833,0,0,-22.872,702.527,0,0.619226,2,0.546916,0.725291,0.274709,2244,547,576,20,274,68,66,3,460,115,121,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0.0,14.0,11.0,0.0,2.0,-20161.2657873,0.0,25.0,0.0,0.0,0.0,0.0,-10.3,59.77,0.20,108.92,663.24,0
ZINC08439724,-29.8126,5.64786,6.91148,-5.25407,0,0,-27.5194,829.242,0,0.582426,3,0.444982,0.676612,0.323388,2452,529,656,22,416,95,116,1,224,51,64,2,0,0,0,0,0,0,0,0,83,20,21,1,0,0,0,0,0,0,0,0,0,0,0,0,36.0,36.0,8.0,11.0,10.0,0.0,-7878.99362061,3.0,39.0,1.0,0.0,0.0,0.0,-7.8,60.55,0.16,108.20,638.29,0
ZINC08435163,-26.3681,4.24503,11.816,-1.60874,0,0,-15.4178,648.248,0,0.599149,2,0.528501,0.666836,0.333164,2082,514,546,22,470,114,127,5,162,38,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,2.0,4.0,11.0,2.0,0.0,25018.7216851,0.0,19.0,0.0,0.0,1.0,0.0,-4.7,34.95,0.50,61.68,611.38,0
ZINC08433098,-24.8862,8.17832,1.13003,-0.0754356,0,0,-20.5691,641.552,0,0.559999,1,0.526894,0.779917,0.220083,2358,568,578,24,577,158,153,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0.0,2.0,8.0,0.0,0.0,-10825.3383104,0.0,18.0,0.0,0.0,0.0,0.0,-4.9,54.65,0.15,90.44,644.54,0
ZINC08436817,-33.3323,9.19135,17.0262,-5.69756,0,0,-20.0373,741.306,0,0.53426,6,0.451117,0.688536,0.311464,2113,469,537,17,705,158,186,6,274,62,79,2,0,0,0,0,0,0,0,0,97,24,27,1,0,0,0,0,0,0,0,0,0,0,0,0,44.0,12.0,15.0,32.0,9.0,3.0,-106856.972601,5.0,32.0,0.0,0.0,0.0,0.0,-2.7,51.74,0.16,114.60,535.97,0
ZINC08435607,-31.3923,5.33828,14.0322,-3.89667,0,0,-20.0773,698.102,0,0.537976,5,0.497024,0.646387,0.353613,2107,478,573,16,393,86,104,3,467,102,133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,22,23,1,0,0,0,0,45.0,34.0,8.0,11.0,23.0,3.0,-146591.4505,0.0,29.0,0.0,0.0,0.0,0.0,-11.5,62.05,0.09,125.28,601.07,0
ZINC08435556,-21.7572,19.7966,7.76347,-1.79581,0,0,-5.94861,533.177,0,0.598665,3,0.565498,0.724385,0.275615,1570,397,394,15,411,113,104,4,199,55,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,24,26,1,0,0,0,0,23.0,0.0,0.0,40.0,0.0,0.0,-104075.450362,1.0,12.0,0.0,0.0,0.0,0.0,-3.8,45.79,0.33,111.85,545.87,0
ZINC08439066,-21.4559,2.71198,5.85543,0.215165,0,0,-15.2741,580.635,0,0.564253,3,0.53714,0.705,0.295,2183,551,578,25,155,41,41,2,300,80,78,4,0,0,0,0,0,0,0,0,59,18,18,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0.0,0.0,17.0,0.0,0.0,5072.07623122,0.0,14.0,0.0,0.0,0.0,0.0,-2.1,57.67,0.23,80.48,629.20,0
ZINC08438579,-17.1277,2.39408,7.52198,-3.23651,0,0,-13.5467,518.996,0,0.557044,3,0.59829,0.699709,0.300291,1843,480,511,19,47,13,15,0,544,130,137,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,0.0,2.0,7.0,0.0,1.0,-170851.362489,1.0,13.0,0.0,0.0,0.0,0.0,-5.8,34.78,0.67,93.14,772.66,0
ZINC02067482,-25.6032,5.02101,3.55698,-2.29635,0,0,-22.9172,728.759,0,0.539483,2,0.490226,0.623831,0.376169,2377,544,662,24,191,43,53,2,109,26,28,1,0,0,0,0,0,0,0,0,79,16,21,0,85,23,20,1,0,0,0,0,0,0,0,0,34.0,17.0,5.0,12.0,8.0,1.0,12411.5654359,1.0,27.0,0.0,0.0,1.0,0.0,-10.4,50.50,0.04,38.39,543.25,0
ZINC00624057,-24.9476,5.01921,3.30323,-3.21984,0,0,-22.9872,655.244,0,0.584366,4,0.517958,0.73114,0.26886,2462,596,659,27,167,44,46,2,398,93,101,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,6.0,11.0,12.0,7.0,5.0,15705.9512239,1.0,27.0,0.0,0.0,0.0,0.0,-4.0,55.18,0.11,80.57,623.30,0
ZINC01019636,-28.5496,7.33004,7.56557,-9.9453,0,-0.860654,-27.6056,701.013,2,0.562324,3,0.493766,0.639487,0.360513,2531,615,678,30,211,59,60,3,348,82,90,4,0,0,0,0,0,0,0,0,181,43,43,2,0,0,0,0,0,0,0,0,0,0,0,0,54.0,2.0,20.0,6.0,2.0,3.0,-80943.4118554,2.0,33.0,1.0,0.0,1.0,0.0,-4.7,65.28,0.14,88.82,733.37,0
ZINC00471779,-21.5176,19.2187,10.9078,-0.787385,0,0,-2.39783,527.505,0,0.617385,1,0.448893,0.695701,0.304299,1290,314,332,13,325,77,84,3,109,23,27,1,0,0,0,0,0,0,0,0,0,0,0,0,79,22,20,1,0,0,0,0,0,0,0,0,26.0,0.0,0.0,31.0,0.0,0.0,-6222.19349614,1.0,14.0,0.0,0.0,0.0,0.0,-3.2,33.08,0.08,54.02,345.54,0
ZINC08433159,-32.4279,4.59803,14.8869,-3.60789,-1.12747,0,-20.9267,786.09,1,0.580298,3,0.484797,0.646439,0.353561,2958,649,771,33,310,71,87,5,283,70,74,3,0,0,0,0,0,0,0,0,111,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,15.0,10.0,16.0,13.0,7.0,-76583.8395721,3.0,34.0,1.0,0.0,0.0,0.0,-5.9,52.56,0.21,76.30,652.33,0
ZINC08434870,-35.2742,7.80424,7.69902,-8.53627,-0.296429,-0.937756,-34.3407,933.59,2,0.562046,3,0.521072,0.707488,0.292512,4106,958,1092,47,176,39,44,2,653,146,184,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,36.0,7.0,27.0,9.0,2.0,-130139.931019,2.0,42.0,1.0,0.0,0.0,1.0,-13.6,90.41,0.07,151.26,963.12,0
ZINC00657651,-27.9515,5.46395,10.0947,-2.83979,0,0,-20.0601,629.528,0,0.613708,4,0.506313,0.669185,0.330815,2520,646,673,27,722,189,204,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,0.0,2.0,22.0,0.0,1.0,103592.228712,0.0,20.0,0.0,0.0,1.0,0.0,-13.2,59.58,0.03,90.21,665.78,0
ZINC00318435,-13.341,3.65848,11.7607,-3.71824,0,0,-5.54064,511.7,0,0.511518,0,0.557359,0.719694,0.280306,1251,335,348,15,238,61,67,3,62,18,17,1,350,78,82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,0.0,1.0,1.0,0.0,0.0,69088.051932,0.0,7.0,0.0,0.0,1.0,0.0,-6.2,42.59,0.76,38.13,512.69,0
ZINC03563328,-23.0287,3.34245,8.20648,-2.59394,0,0,-18.0953,596.385,0,0.566005,3,0.535461,0.719458,0.280542,1429,363,396,14,111,34,34,1,532,131,143,6,0,0,0,0,0,0,0,0,117,34,36,1,0,0,0,0,0,0,0,0,0,0,0,0,34.0,0.0,2.0,10.0,0.0,0.0,32172.1896217,0.0,18.0,0.0,0.0,1.0,0.0,-5.5,52.79,0.22,107.73,526.41,0
ZINC02161833,-16.0766,47.1394,5.08621,-1.98729,0,0,11.8578,644.444,0,0.410315,2,0.543598,0.682184,0.317816,2058,507,545,16,127,35,35,1,238,57,63,1,93,20,28,0,0,0,0,0,88,21,23,1,135,28,31,1,0,0,0,0,0,0,0,0,31.0,5.0,0.0,3.0,0.0,0.0,-24790.6465773,0.0,16.0,1.0,0.0,0.0,0.0,-6.8,64.89,0.08,70.40,572.88,0
ZINC08437964,-17.8297,3.28675,3.07721,-0.0544729,0,0,-13.4996,514.244,0,0.589373,1,0.643476,0.65235,0.34765,1657,446,446,12,156,45,45,1,163,46,43,2,0,0,0,0,0,0,0,0,135,39,41,2,12,3,4,0,0,0,0,0,0,0,0,0,20.0,0.0,0.0,9.0,0.0,0.0,-13356.6374372,0.0,16.0,0.0,0.0,0.0,0.0,-3.0,58.07,0.12,62.21,629.67,0
ZINC08437803,-28.2956,4.77718,7.85152,-2.06435,0,0,-22.3724,853.041,0,0.584082,4,0.482255,0.668231,0.331769,2619,620,713,24,475,115,129,5,179,41,45,1,0,0,0,0,0,0,0,0,94,24,24,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,13.0,10.0,10.0,7.0,2.0,-12697.1828563,0.0,21.0,0.0,0.0,1.0,0.0,-4.5,58.11,0.29,81.07,739.70,0
ZINC00624710,-28.4306,3.23662,8.92707,-1.0185,0,0,-20.2592,613.241,0,0.606751,2,0.482279,0.761221,0.238779,1561,385,412,16,347,86,88,4,116,26,26,1,0,0,0,0,0,0,0,0,218,52,55,2,0,0,0,0,58,16,14,0,0,0,0,0,36.0,0.0,6.0,15.0,0.0,2.0,40602.5768271,0.0,20.0,0.0,0.0,1.0,0.0,-5.0,44.10,0.06,80.90,447.78,0
ZINC00881599,-25.7219,3.38186,6.31662,-2.41994,0,0,-21.809,689.431,0,0.630309,4,0.533283,0.761124,0.238876,2090,522,531,21,302,71,73,3,258,68,67,3,0,0,0,0,0,0,0,0,74,19,22,1,0,0,0,0,0,0,0,0,0,0,0,0,29.0,0.0,5.0,19.0,0.0,3.0,-28573.5055799,0.0,26.0,0.0,0.0,0.0,0.0,-6.7,56.71,0.12,88.69,619.97,0
ZINC02163757,-32.5138,6.87889,7.9399,-4.56823,0,0,-27.4442,760.253,0,0.625141,1,0.498286,0.709635,0.290365,2797,673,714,30,270,63,71,3,384,99,108,4,0,0,0,0,0,0,0,0,83,20,23,1,0,0,0,0,0,0,0,0,0,0,0,0,67.0,2.0,0.0,23.0,3.0,0.0,59278.2845336,0.0,48.0,1.0,0.0,0.0,0.0,-6.6,67.96,0.11,89.87,636.52,0
ZINC02159741,-16.4921,3.64006,3.67935,-1.93628,0,0,-14.114,502.213,0,0.554626,1,0.589144,0.671525,0.328475,1753,440,464,19,197,57,58,3,227,59,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,11,10,0,0,0,0,0,23.0,0.0,0.0,7.0,0.0,0.0,-25290.2442334,0.0,16.0,0.0,0.0,1.0,0.0,-9.1,41.96,0.35,62.83,574.22,0
ZINC08433211,-26.913,4.29081,7.51459,-1.83224,0,0,-21.2936,619.013,0,0.596143,2,0.571938,0.692788,0.307212,2330,569,614,17,327,90,94,4,186,42,50,1,0,0,0,0,0,0,0,0,85,21,24,1,0,0,0,0,0,0,0,0,0,0,0,0,58.0,1.0,13.0,15.0,0.0,5.0,-54370.5860674,0.0,28.0,0.0,0.0,0.0,0.0,-9.9,49.01,0.30,59.72,651.86,0
ZINC08435559,-22.1389,6.04318,6.51761,-4.46115,0,0,-17.5292,570.182,0,0.533292,1,0.526816,0.736719,0.263281,1702,411,457,18,258,66,70,3,588,144,149,6,0,0,0,0,0,0,0,0,92,24,24,1,0,0,0,0,0,0,0,0,0,0,0,0,38.0,2.0,5.0,4.0,2.0,1.0,-77826.4021456,1.0,17.0,0.0,0.0,0.0,0.0,-2.8,58.01,0.32,130.76,612.85,0
ZINC08435503,-31.5038,4.71876,9.37024,-1.55209,0,0,-23.7488,803.695,0,0.591057,4,0.556068,0.694066,0.305934,2838,679,757,27,410,103,110,4,521,123,141,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,23.0,12.0,13.0,17.0,2.0,-118769.492453,0.0,34.0,0.0,0.0,1.0,0.0,-5.0,73.54,0.06,153.78,754.95,0
ZINC00657136,-24.1982,5.15715,10.8636,-7.65935,0,-1.18547,-19.2622,689.269,1,0.566337,4,0.509571,0.701565,0.298435,2391,548,609,17,371,91,92,2,522,124,135,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,3.0,18.0,12.0,2.0,1.0,-183916.346251,1.0,23.0,1.0,0.0,0.0,0.0,-11.6,66.90,0.08,112.89,616.02,0
ZINC00716242,-54.7096,8303.27,19.5065,-2.08957,0,-0.558801,4528.47,649.013,1,0.438537,2,0.478455,0.766237,0.233763,2438,441,592,9,345,67,88,2,376,79,95,2,0,0,0,0,0,0,0,0,120,19,26,1,90,18,23,0,0,0,0,0,0,0,0,0,115.0,28.0,5.0,91.0,0.0,0.0,-155412.510437,1.0,105.0,0.0,0.0,0.0,0.0,-5.3,55.32,0.18,98.71,539.35,0
ZINC00646562,-25.0935,2.54846,11.8589,-2.2909,0,0,-15.4288,589.763,0,0.57339,3,0.509164,0.706149,0.293851,1642,416,414,19,248,59,68,3,53,14,14,1,400,93,97,3,0,0,0,0,180,47,49,2,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0.0,5.0,18.0,0.0,4.0,-68980.6309948,0.0,11.0,0.0,0.0,1.0,0.0,-5.7,61.12,0.21,54.88,526.14,0
ZINC00723892,-22.0772,3.58484,4.03959,-0.0964991,0,0,-17.8501,608.357,0,0.577677,1,0.583696,0.681862,0.318138,1935,495,511,20,182,51,52,3,181,51,45,2,0,0,0,0,0,0,0,0,87,29,27,1,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0.0,0.0,13.0,0.0,0.0,33182.9371318,0.0,22.0,0.0,0.0,0.0,0.0,-2.5,55.05,0.08,74.91,574.52,0
ZINC02095844,-30.0467,5.4259,7.20257,-5.36099,0,0,-26.9927,749.493,0,0.608111,3,0.499456,0.682927,0.317073,2866,704,749,27,0,0,0,0,497,112,128,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,23.0,0.0,17.0,7.0,0.0,60450.501006,1.0,28.0,0.0,0.0,1.0,0.0,-5.7,55.63,0.23,53.99,662.12,0
ZINC08438884,-13.8416,2.50394,0.315757,1.26188,0,0,-11.467,413.848,0,0.562939,0,0.539261,0.741254,0.258746,1283,327,336,12,156,47,46,1,143,42,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.0,0.0,11.0,0.0,0.0,-4900.83689037,0.0,15.0,0.0,0.0,0.0,0.0,-3.3,33.40,0.07,57.01,345.29,0
ZINC02758246,-25.4329,4.25806,4.17344,-2.20721,0,0,-23.2598,667.126,0,0.570242,2,0.54864,0.716471,0.283529,2469,617,656,27,176,43,45,1,258,64,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0.0,7.0,16.0,0.0,2.0,12916.3933351,0.0,30.0,0.0,0.0,0.0,0.0,-5.0,41.85,0.38,58.64,692.26,0
ZINC02071705,-22.0091,6.26383,5.60951,-0.663736,0,0,-13.9805,541.579,0,0.62792,1,0.563399,0.601396,0.398604,2202,528,559,20,264,60,66,2,197,47,49,1,0,0,0,0,0,0,0,0,79,21,23,1,0,0,0,0,0,0,0,0,0,0,0,0,47.0,0.0,7.0,16.0,0.0,4.0,-184016.766272,2.0,22.0,0.0,0.0,0.0,0.0,-6.1,56.41,0.00,91.30,529.50,0
ZINC02170769,-23.089,3.20984,12.1709,-6.14199,0,0,-16.5733,636.088,0,0.564257,1,0.552896,0.607056,0.392944,2018,486,548,14,183,46,49,2,129,34,39,2,314,92,89,2,0,0,0,0,0,0,0,0,247,56,64,2,0,0,0,0,0,0,0,0,53.0,6.0,12.0,9.0,4.0,0.0,-109505.607577,1.0,15.0,0.0,0.0,0.0,0.0,-8.0,89.38,0.17,58.20,618.00,0
ZINC02161601,-24.8824,3.62792,7.21958,-1.75224,0,0,-18.7344,685.645,0,0.585678,3,0.484521,0.681807,0.318193,1953,460,518,20,183,43,47,2,352,93,91,4,0,0,0,0,0,0,0,0,0,0,0,0,139,31,34,1,113,22,28,1,0,0,0,0,34.0,7.0,8.0,15.0,4.0,1.0,-97371.750117,0.0,21.0,0.0,0.0,0.0,0.0,-7.9,51.86,0.05,80.90,507.74,0
ZINC01011762,-23.0802,3.72296,6.29588,-0.804939,0,0,-17.4567,579.538,0,0.552988,3,0.514916,0.713052,0.286948,1637,400,436,18,99,25,24,1,385,96,104,4,0,0,0,0,0,0,0,0,111,24,27,1,91,21,25,1,49,16,17,1,0,0,0,0,28.0,1.0,13.0,9.0,0.0,2.0,30185.4892887,0.0,17.0,0.0,0.0,1.0,0.0,-5.4,49.73,0.11,55.84,471.82,0
ZINC08438244,-26.498,4.21188,8.69772,-1.74009,0,0,-18.8861,650.057,0,0.591529,1,0.466897,0.70832,0.29168,1954,482,502,20,326,85,91,4,94,23,25,1,0,0,0,0,0,0,0,0,74,22,22,1,153,39,38,2,0,0,0,0,0,0,0,0,44.0,0.0,3.0,14.0,0.0,0.0,223266.338119,0.0,23.0,0.0,0.0,0.0,0.0,-9.5,46.61,0.30,43.18,548.09,0
ZINC08439071,-24.3699,3.18527,10.1299,-4.17996,0,0,-17.2082,699.358,0,0.613816,6,0.496311,0.711423,0.288577,2057,475,540,17,308,67,83,1,401,84,102,4,191,45,52,0,0,0,0,0,109,20,29,1,209,50,57,2,0,0,0,0,0,0,0,0,46.0,12.0,11.0,2.0,3.0,0.0,-51510.1587023,0.0,19.0,0.0,0.0,0.0,0.0,-2.3,78.57,0.05,105.97,570.19,0
ZINC00660886,-24.4081,35.9807,8.25604,-4.33946,0,0,-2.32085,616.73,0,0.587136,2,0.543748,0.714054,0.285946,1867,472,495,21,172,44,44,2,307,79,84,4,0,0,0,0,0,0,0,0,92,23,24,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0.0,0.0,29.0,0.0,0.0,-60608.6345157,1.0,18.0,0.0,0.0,0.0,0.0,-4.6,51.94,0.17,84.50,586.98,0
ZINC00950300,-24.124,4.83131,9.84713,-7.18362,0,-0.661103,-19.1856,671.481,2,0.576232,3,0.518956,0.639557,0.360443,2277,539,590,20,72,18,21,1,491,114,130,4,97,21,28,1,0,0,0,0,58,16,17,1,0,0,0,0,0,0,0,0,0,0,0,0,43.0,3.0,11.0,13.0,1.0,1.0,-160216.600277,2.0,26.0,0.0,0.0,0.0,0.0,-4.7,56.66,0.36,93.89,669.87,0
ZINC08437657,-27.1783,36.6883,12.811,-1.09349,0,0,2.4295,680.303,0,0.530546,2,0.507447,0.67158,0.32842,1754,411,453,12,465,118,122,4,385,99,105,4,0,0,0,0,0,0,0,0,0,0,0,0,151,35,38,1,0,0,0,0,0,0,0,0,37.0,1.0,24.0,15.0,0.0,2.0,-120336.89754,0.0,29.0,0.0,0.0,0.0,0.0,-10.5,59.91,0.28,142.09,565.22,0
