Name Interface_Energy Label
2YEL_FRED_docked__PROTOSS_native -30.8728 1
ZINC08439178 -25.1064 0
ZINC00891476 -28.4785 0
ZINC00694378 -29.3935 0
ZINC00624386 -20.3933 0
ZINC00666441 -29.2024 0
ZINC08439187 -32.5929 0
ZINC06474570 27.8868 0
ZINC00881458 -24.6765 0
ZINC01018842 -35.6752 0
ZINC00645200 -26.4136 0
ZINC00675355 -15.5238 0
ZINC02156213 -22.5042 0
ZINC08433435 -16.0134 0
ZINC02067805 -31.4698 0
ZINC02062325 -37.5684 0
ZINC00643427 -25.6746 0
ZINC00797549 -31.6073 0
ZINC02068944 -30.6683 0
ZINC08438262 -33.0274 0
ZINC08439112 -31.4672 0
ZINC01017579 -32.6556 0
ZINC08439395 -21.7468 0
ZINC00655537 -20.1997 0
ZINC02071955 -22.4673 0
ZINC00187217 -13.1078 0
ZINC06878590 -35.2668 0
ZINC00970786 -20.3672 0
ZINC00907469 -24.7001 0
ZINC00149203 -30.8111 0
ZINC02062480 -36.5374 0
ZINC02068705 -30.3717 0
ZINC08438734 -22.495 0
ZINC00633668 11.4327 0
ZINC00887442 -15.3392 0
ZINC00856250 -34.789 0
ZINC02062344 -30.3259 0
ZINC08437938 -16.0767 0
ZINC02106958 -29.9333 0
ZINC08437845 -29.7711 0
ZINC00616546 -26.2043 0
ZINC08436990 -30.5683 0
ZINC00974188 -26.1257 0
ZINC08439342 -26.4724 0
ZINC00848995 -26.2502 0
ZINC08433145 -34.9873 0
ZINC00662744 -28.885 0
ZINC08438597 -27.8956 0
ZINC03240988 -24.9782 0
ZINC02164805 -12.204 0
ZINC08438488 -17.9807 0
ZINC00881484 -10.7638 0
ZINC06444928 -23.1649 0
ZINC00655195 -19.8908 0
ZINC08439303 -34.8179 0
ZINC06445734 -23.5621 0
ZINC08433126 -31.6724 0
ZINC06194338 -25.876 0
ZINC00298314 -18.7817 0
ZINC02107245 -25.6456 0
ZINC08438944 -35.1166 0
ZINC02171098 -31.4678 0
ZINC00624112 -27.4816 0
ZINC02070398 -27.6391 0
ZINC00624710 -9.69379 0
ZINC05918543 -37.6162 0
ZINC08439366 -21.1993 0
ZINC02156084 -31.7993 0
ZINC00886816 -22.7066 0
ZINC02124700 -28.4031 0
ZINC02163114 -20.1817 0
ZINC02062287 -27.3509 0
ZINC08438023 -20.5074 0
ZINC00976143 -34.362 0
ZINC08434782 -29.7592 0
ZINC08439157 -26.0654 0
ZINC08435028 -27.1647 0
ZINC00670012 -24.1187 0
ZINC01796007 -8.37495 0
ZINC08435251 -37.1816 0
ZINC03584707 -27.7871 0
ZINC08439719 72.1786 0
ZINC08434758 -30.4631 0
ZINC02124697 -27.5504 0
ZINC08435264 -25.6861 0
ZINC00787082 12891.9 0
ZINC00970849 -26.7276 0
ZINC02067709 -18.9248 0
ZINC00651582 -31.0614 0
ZINC02497212 -26.9713 0
ZINC02164323 -36.8243 0
ZINC08439774 -9.71686 0
ZINC06444396 -29.8357 0
ZINC08438527 -24.2952 0
ZINC01895153 -37.1138 0
ZINC02070768 -39.7421 0
ZINC08435482 -19.6717 0
ZINC00907486 -36.4126 0
ZINC00862948 -25.9764 0
ZINC08435585 -26.3401 0
ZINC00627441 -23.812 0
ZINC00867604 -32.3997 0
ZINC08435336 -32.9424 0
ZINC08433088 -27.3028 0
ZINC08436943 -33.0675 0
ZINC00633792 -27.0196 0
ZINC01896204 -30.917 0
ZINC00661060 27.0727 0
ZINC08435144 -27.4528 0
ZINC08434981 -4.45698 0
ZINC08438987 -23.0448 0
ZINC00793821 -23.3119 0
ZINC02480679 -27.1954 0
ZINC01792428 -27.1361 0
ZINC08435634 -12.5389 0
ZINC02184607 -32.3679 0
ZINC08440018 -27.7601 0
ZINC08436960 -24.2022 0
ZINC00633936 -31.1012 0
ZINC08434845 -8.06654 0
ZINC02069028 -27.8267 0
ZINC00627054 -21.7121 0
ZINC08437919 -10.9138 0
ZINC00633932 -34.0995 0
ZINC00633847 -31.2587 0
ZINC00702416 -27.7298 0
ZINC00189848 -22.1072 0
ZINC08434849 -33.7547 0
ZINC00802274 -27.395 0
ZINC00693831 -22.7663 0
ZINC02071270 -25.8715 0
ZINC02163701 -22.2673 0
ZINC00843539 -28.8273 0
ZINC08439611 -23.4248 0
ZINC08438588 -18.7573 0
ZINC00651584 -20.3909 0
ZINC02070149 -23.8883 0
ZINC01128733 -12.5936 0
ZINC00645865 -26.4787 0
ZINC00702465 -25.557 0
ZINC08435128 -26.9502 0
ZINC02170616 -29.145 0
ZINC08437429 -28.7022 0
ZINC08435337 -32.6387 0
ZINC02159464 -22.2092 0
ZINC08439385 -18.3772 0
ZINC06446497 -26.4407 0
ZINC08435240 -28.6883 0
ZINC00625336 -9.96369 0
ZINC08438670 -21.1821 0
ZINC00694321 -20.8394 0
ZINC08435238 -29.8675 0
ZINC01826433 -34.9253 0
ZINC08437824 -35.2124 0
ZINC08438722 -28.5656 0
ZINC02067800 -22.2167 0
ZINC02071782 -32.7551 0
ZINC02063153 -31.1097 0
ZINC01794336 -30.4052 0
ZINC00846261 -43.591 0
ZINC08436817 -27.8675 0
ZINC02694664 -34.5252 0
ZINC02155837 -18.398 0
ZINC02063399 -7.60843 0
ZINC02684125 -19.3014 0
ZINC06142777 -31.2137 0
ZINC08437364 -32.6453 0
ZINC08433185 -27.9966 0
ZINC08434779 -25.0455 0
ZINC08433162 -32.353 0
ZINC00857358 -23.3424 0
ZINC08439321 -39.9091 0
ZINC08437449 -28.3887 0
ZINC01891233 -27.9202 0
ZINC08434792 -26.1267 0
ZINC08438172 -32.6393 0
ZINC00646535 -30.9419 0
ZINC06143549 -42.6771 0
ZINC00183602 -19.1153 0
ZINC02071595 -27.6326 0
ZINC08439149 -21.8873 0
ZINC08439293 -30.3208 0
ZINC08440002 -36.2618 0
ZINC08436946 -27.4601 0
ZINC00728048 -9.06035 0
ZINC08435139 -19.5149 0
ZINC08439221 171.227 0
ZINC01012762 -30.4971 0
ZINC08438863 -22.2508 0
ZINC02184438 -23.8385 0
ZINC00624095 -33.7134 0
ZINC08438369 -27.6396 0
ZINC02277437 -31.4668 0
ZINC01892976 -29.3123 0
ZINC08434954 -29.319 0
ZINC02063810 -34.9575 0
ZINC00717417 -33.2712 0
ZINC08435046 -21.8635 0
ZINC00647877 6.46682 0
ZINC00646614 -25.4798 0
ZINC00970507 -3.94841 0
ZINC00693648 -30.7476 0
ZINC00655678 70.296 0
ZINC06443231 -27.7241 0
ZINC00723844 -32.4717 0
ZINC01881650 -29.038 0
ZINC00646850 -21.5477 0
ZINC08439353 -23.839 0
ZINC02168976 -31.2111 0
ZINC02071882 -19.1615 0
ZINC00856312 -24.4599 0
ZINC01877994 -27.2473 0
ZINC00624057 -27.8321 0
ZINC02061239 -24.3062 0
ZINC08439690 -30.9517 0
ZINC00877863 -35.9431 0
ZINC01012452 -25.377 0
ZINC08438839 -27.3577 0
ZINC08435507 -35.0588 0
ZINC08438948 -41.4011 0
ZINC00643426 -33.2186 0
ZINC00627001 -18.4762 0
ZINC02780166 -22.386 0
ZINC00625722 -23.1245 0
ZINC02071725 -29.557 0
ZINC06474964 -28.4434 0
ZINC03043088 -26.9932 0
ZINC02070429 -26.6902 0
ZINC02067809 -32.7265 0
ZINC00627339 -22.0947 0
ZINC08439212 -31.9579 0
ZINC08435342 -26.2951 0
ZINC00626912 -27.7985 0
ZINC02155841 -19.3645 0
ZINC00656852 -24.4755 0
ZINC00241845 -24.0801 0
ZINC05286115 -27.0258 0
ZINC02370867 -23.4099 0
ZINC04458647 -36.5329 0
ZINC00877957 -30.25 0
ZINC02679431 -34.1014 0
ZINC00868854 -24.0323 0
ZINC08437815 -26.9348 0
ZINC08435652 -33.8992 0
ZINC01011148 -27.0888 0
ZINC01019550 -21.8683 0
ZINC02064095 -29.556 0
ZINC00678489 -23.3001 0
ZINC02159251 -33.038 0
ZINC02069418 -29.1358 0
ZINC00677375 -35.4803 0
ZINC02162107 -23.2681 0
ZINC08438797 -16.2067 0
ZINC00645860 -40.2092 0
ZINC00723850 -35.2557 0
ZINC00630239 17.2456 0
ZINC08439974 -26.2177 0
