nnscore rfscore_v1 rfscore_v3 rfscore_v2 PLEClinear_p5_l1_s65536 PLECnn_p5_l1_s65536 PLECrf_p5_l1_s65536 vina_affinity Label Name
6.0859004388153926 6.755756564948112 6.808457657287157 6.804844876817623 8.729219928127645 5.519077382511223 7.1716 143.76386254063567 1 mini_complex_1TFT_PROTOSS_native_lig.pdb
5.887482192224833 3.702945922466429 4.390864345043844 4.140544444555445 4.031565024916503 6.235749838621023 5.997300000000001 10.112876646171012 0 mini_complex_ZINC06245601_lig.pdb
5.345414748185098 6.207836324397825 6.364962878288381 6.175298487734495 7.327383964886902 5.730401450313599 6.7396 52.64947143000085 0 mini_complex_ZINC01771078_lig.pdb
6.179840022167155 4.5267679009879025 5.027665498501504 5.197297338106343 5.3445187059596755 6.4890146029161 6.585199999999999 37.35254144272939 0 mini_complex_ZINC00633947_lig.pdb
6.453811448982646 5.701630738039735 5.653143441685765 5.496915617493617 3.2631394391503834 4.364919082859119 5.024399999999999 -4.565911016395649 0 mini_complex_ZINC08436903_lig.pdb
6.48068160997164 6.133721918636919 6.26835741919192 6.208748849372848 5.981406727158562 4.782472712715173 5.963800000000003 -4.93585823907166 0 mini_complex_ZINC02061504_lig.pdb
6.381993218474272 5.493199763403261 5.477474201354199 5.511271442279946 5.492363479085362 6.551124630807614 7.069400000000003 58.01439954127972 0 mini_complex_ZINC08434849_lig.pdb
5.596328461365887 5.100897990620495 5.335552856587853 4.902806536075037 3.264389948787463 5.048250791710109 5.571600000000001 -3.7333965867442007 0 mini_complex_ZINC08439601_lig.pdb
6.559492592163335 6.681690914085906 6.443634234876235 6.486782940947943 6.010440336035062 5.617951978609747 7.037800000000001 18.567811186687592 0 mini_complex_ZINC01019586_lig.pdb
4.264331887371369 4.9365664285714335 5.289728919136419 4.998163487068492 4.462505577606224 5.09662940028966 6.500900000000001 -4.400092574594963 0 mini_complex_ZINC00441990_lig.pdb
5.621280437712561 5.30583606709957 5.720036288045287 5.502388238983237 6.669355783205608 6.731386845000188 6.902999999999999 101.95827289690023 0 mini_complex_ZINC00703110_lig.pdb
5.869336416200747 7.563656721389721 7.734613492118998 7.4566749877344884 17.123720865596244 14.04101563432052 7.782600000000002 332.89695887326076 0 mini_complex_ZINC00655461_lig.pdb
4.503753233840375 3.680679621489622 3.50270470834721 4.425569816017317 3.0894239719297407 4.813534860504564 5.423199999999998 -2.454171992982064 0 mini_complex_ZINC06135987_lig.pdb
