nnscore rfscore_v1 rfscore_v3 rfscore_v2 PLEClinear_p5_l1_s65536 PLECnn_p5_l1_s65536 PLECrf_p5_l1_s65536 vina_affinity Label Name
6.471935051171455 7.256967229437226 6.719334407925404 7.1444312768897715 5.826512954129562 5.830506677080806 6.035000000000002 -8.754472655050524 1 mini_complex_2YEL_PROTOSS_native_lig.pdb
6.863320001573252 6.3923474228549235 6.448326929224369 6.460221189088685 6.408415715549912 7.02962339301514 6.0702 -9.347276581198543 0 mini_complex_ZINC08439178_lig.pdb
6.832852830990265 7.994554286657788 7.3858052500832505 7.443545888167385 4.538414801209134 5.463912566937551 5.905500000000001 -6.917359571776356 0 mini_complex_ZINC00891476_lig.pdb
6.3385815562844146 6.5717311874236835 6.209200534299027 6.620418218281719 5.148018343681712 5.558504927999257 6.727700000000001 -8.381902160136349 0 mini_complex_ZINC00694378_lig.pdb
5.857777217007512 6.832615591519595 6.24896164922659 6.552489526695526 6.572966413107805 6.379208164325495 5.814100000000002 -7.449959215293852 0 mini_complex_ZINC00624386_lig.pdb
6.601697788083186 6.090632616161617 5.870362925574428 6.217461228271732 5.735680778442088 5.767569266067157 7.0253000000000005 -7.547709474790793 0 mini_complex_ZINC00666441_lig.pdb
7.158851850636398 7.294273956765452 6.976559552614057 7.285652699633707 6.222011423673176 4.874171984461975 6.395999999999998 -7.952634397553858 0 mini_complex_ZINC08439187_lig.pdb
6.803456536675344 7.574505436452433 7.239170034410039 7.314568863858365 3.4602840818537572 4.630237233146144 6.4243000000000015 -6.2028311378823995 0 mini_complex_ZINC06474570_lig.pdb
7.424667467356208 6.681622837662341 6.300752365079365 6.598016141580643 5.486605621391689 6.830048130143217 6.403600000000001 -7.920416308967602 0 mini_complex_ZINC00881458_lig.pdb
6.783000727647861 7.3496169360084345 6.997548001748252 7.228966055555555 7.266437645054237 5.940479237216224 7.048000000000001 -7.7552067782643626 0 mini_complex_ZINC01018842_lig.pdb
6.796509540118899 6.4509403613608605 6.2925002764457725 6.528897212842712 5.669020073136631 5.588784298579537 6.480600000000002 -7.663227272308915 0 mini_complex_ZINC00645200_lig.pdb
6.2201596674172785 6.8222754755799695 6.330588266178262 6.373772265789764 5.2821595907811165 5.241655209659025 6.785099999999999 -6.784822840488768 0 mini_complex_ZINC00675355_lig.pdb
6.023234582319994 5.974634639915641 5.698041262570761 6.067747976911976 5.5165776340342925 6.338916440860622 6.1535 -6.486212113104261 0 mini_complex_ZINC02156213_lig.pdb
5.677689715429643 6.752784573704069 6.609513472582979 6.668686225774227 5.588175189595072 5.275589511402232 6.450499999999997 -8.499114498294793 0 mini_complex_ZINC08433435_lig.pdb
7.074158447539125 7.462052137806642 6.856593005550004 7.156709698412695 6.480732442565679 6.1591049347406415 6.095900000000001 -9.480784269973727 0 mini_complex_ZINC02067805_lig.pdb
