nnscore rfscore_v1 rfscore_v3 rfscore_v2 PLEClinear_p5_l1_s65536 PLECnn_p5_l1_s65536 PLECrf_p5_l1_s65536 vina_affinity Label Name
6.796850519426298 6.247279146964145 6.213994804750802 6.047739828282826 5.910998853974471 5.400282110030835 6.0366 -8.664431818971192 1 mini_complex_4G55_PROTOSS_native_lig.pdb
6.721915017932434 6.077824144300136 5.960457194527689 6.021976701243196 4.8951346838601815 6.194620091426063 6.4313999999999965 -7.325366284610165 0 mini_complex_ZINC02069028_lig.pdb
8.010042310466623 6.867260760683764 6.803809446608946 7.0746954018759025 5.304392987875659 7.014844603792689 7.080200000000002 -7.561101741063497 0 mini_complex_ZINC00651666_lig.pdb
6.328543602777918 5.849223943445441 5.978169291208787 6.119703057720058 5.691064030532956 6.399192189659813 7.125699999999996 -8.222219423686182 0 mini_complex_ZINC02063370_lig.pdb
6.381200662625672 6.993996819291819 6.373912690920184 6.9018403513708515 5.270306998561232 6.300804752126949 6.736399999999999 -7.92517512777959 0 mini_complex_ZINC00645860_lig.pdb
7.272140945061105 6.504866793193731 6.39975961477412 6.798235170274169 4.541225615991425 5.741020992250294 7.036199999999999 -9.694686367900188 0 mini_complex_ZINC08433326_lig.pdb
7.904051325196386 7.556905961371967 7.0520431967476895 7.298606993339999 7.610754771950718 6.955137996504329 6.1297999999999995 -9.110096722225252 0 mini_complex_ZINC08433221_lig.pdb
6.943459107627871 6.525708189353128 6.471595815351315 6.382238605616605 6.262784294509675 8.689206362813453 6.9045000000000005 -10.490684928074732 0 mini_complex_ZINC02062325_lig.pdb
6.375270656978243 6.64485871284271 6.660951176046183 6.829590689921189 5.6314517695039035 6.811261352407614 6.291700000000002 -6.1835112295566 0 mini_complex_ZINC08436826_lig.pdb
8.028520664176103 6.962320133977136 6.676192631257623 6.823387832556336 4.367963675749388 5.912043575107424 6.2725 -7.046398123739415 0 mini_complex_ZINC08437680_lig.pdb
5.857929490582865 6.865031879398378 6.23697509029859 6.425940434398933 4.146364033869757 4.9556930162264985 6.3049 -5.554655663624044 0 mini_complex_ZINC08439211_lig.pdb
8.142891696073253 6.880441516039514 6.468026988400488 6.7049180274170235 3.371907355810058 5.884937221906788 6.743199999999999 -6.9554069542821315 0 mini_complex_ZINC00829304_lig.pdb
