Name,fa_atr,fa_rep,fa_sol,fa_elec,hbond_bb_sc,hbond_sc,Interface_Energy,Total_BSA,Interface_HB,Total_packstats,Interface_unsat,Total_pose_exposed_SASA,interface_hydrophobic_sasa,interface_polar_sasa,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.9,7.9,8.9,16.9,6.15,7.15,8.15,16.15,6.16,7.16,8.16,16.16,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,SIDE_flex_ALPHA,SIDE_flex_BETA,SIDE_flex_OTHER,BACK_flex_ALPHA,BACK_flex_BETA,BACK_flex_OTHER,TotalElec,TotalHbond,Hphobe_contact,Pi_Pi,T-stack,Cation-pi,Salt_Bridge,diff_entropy,pienergy,fsp3,polarsurfacearea,vdwsa,Label
ZINC08435661,-24.9286,30.7938,13.9311,-1.35281,-1.38316,0,2.38572,878.147,1,0.661856,11,0.398991,0.562932,0.437068,3809,942,1159,67,711,193,222,7,272,78,99,2,0,0,0,0,0,0,0,0,144,37,46,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,4.0,33.0,4.0,9.0,7.0,-229958.220533,3.0,23.0,0.0,0.0,0.0,0.0,-.3,55.54,0.16,97.32,630.01,0
ZINC08439356,-23.0622,11.5941,6.26574,-10.1239,0,-0.62353,-21.0042,813.135,1,0.681187,9,0.398354,0.507477,0.492523,3528,905,1032,52,317,87,98,4,762,192,240,14,0,0,0,0,0,0,0,0,313,78,95,5,0,0,0,0,0,0,0,0,0,0,0,0,19.0,6.0,17.0,1.0,9.0,4.0,-130366.979159,3.0,14.0,0.0,0.0,0.0,0.0,2.0,58.26,0.45,103.78,703.73,0
ZINC06182368,-16.8213,2.72193,4.86926,-3.8589,0,0,-14.6117,477.538,0,0.654995,5,0.463179,0.518956,0.481044,2153,523,589,47,174,38,50,4,641,160,202,11,0,0,0,0,0,0,0,0,186,45,55,4,0,0,0,0,0,0,0,0,0,0,0,0,23.0,6.0,2.0,0.0,6.0,0.0,-130133.997249,0.0,12.0,0.0,0.0,0.0,0.0,-2.9,30.15,0.33,64.63,354.04,0
ZINC08435484,-19.0162,1.74003,8.43928,-2.20872,0,0,-13.3769,705.392,0,0.658958,8,0.498632,0.502366,0.497634,2651,657,787,47,981,233,297,27,241,72,86,1,171,38,47,3,0,0,0,0,0,0,0,0,0,0,0,0,282,78,93,1,0,0,0,0,64.0,0.0,3.0,0.0,1.0,3.0,-140005.148164,1.0,26.0,1.0,0.0,0.0,0.0,-2.7,57.92,0.17,104.18,554.85,0
ZINC02170769,-35.0819,15.5669,19.4437,-2.3631,0,-0.979564,-11.8357,843.212,1,0.641949,10,0.400717,0.50756,0.49244,3916,909,1110,91,311,73,89,9,298,69,92,8,994,234,277,13,0,0,0,0,0,0,0,0,330,79,87,6,0,0,0,0,0,0,0,0,71.0,6.0,2.0,6.0,10.0,20.0,-93091.6889651,2.0,28.0,1.0,0.0,0.0,0.0,-2.7,89.38,0.17,58.20,625.90,0
ZINC08437931,-30.6379,27.144,21.7904,-8.20591,-0.865519,-0.518118,-4.48678,1007.7,2,0.649235,8,0.426116,0.414116,0.585884,4698,1168,1436,63,568,136,176,9,464,124,147,6,295,76,90,2,0,0,0,0,161,41,53,1,0,0,0,0,0,0,0,0,0,0,0,0,67.0,1.0,28.0,13.0,0.0,16.0,-281683.982327,4.0,30.0,1.0,0.0,0.0,0.0,-1.4,76.76,0.18,90.87,793.06,0
ZINC01761882,-21.5733,3.29926,6.48176,-1.03255,0,0,-15.3356,710.083,0,0.661002,10,0.421425,0.501379,0.498621,3932,928,1170,82,319,77,99,7,151,35,48,3,0,0,0,0,0,0,0,0,153,40,52,2,0,0,0,0,0,0,0,0,0,0,0,0,18.0,8.0,5.0,5.0,10.0,5.0,41551.6608276,1.0,14.0,0.0,0.0,0.0,0.0,1.9,26.89,0.58,32.67,581.17,0
ZINC08439107,-21.8591,3.54322,11.0835,-1.81379,0,0,-11.1447,757.46,0,0.664381,9,0.399858,0.564585,0.435415,3009,770,889,44,279,78,86,1,637,158,187,9,0,0,0,0,0,0,0,0,134,40,46,0,0,0,0,0,0,0,0,0,170,43,54,5,18.0,6.0,11.0,0.0,7.0,10.0,-40235.585761,1.0,9.0,0.0,0.0,0.0,0.0,-2.7,48.49,0.21,67.87,488.66,0
ZINC00683416,-26.4427,25.3127,11.3413,-9.36349,-1.32493,0,-13.0022,696.49,1,0.6657,6,0.430919,0.548973,0.451027,3683,922,1098,63,327,86,104,5,627,160,198,8,0,0,0,0,0,0,0,0,146,40,45,1,202,45,48,5,0,0,0,0,0,0,0,0,41.0,7.0,8.0,11.0,9.0,10.0,-117316.670867,3.0,28.0,0.0,0.0,0.0,0.0,-.4,56.82,0.17,75.71,614.96,0
ZINC08439619,-30.8699,37.9592,4.85786,0.500555,0,0,-5.71965,872.491,0,0.65,7,0.413315,0.542271,0.457729,5006,1159,1463,117,396,99,120,8,314,76,90,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,5.0,10.0,8.0,11.0,7.0,-237644.618268,1.0,38.0,2.0,0.0,0.0,0.0,-.9,47.36,0.38,55.63,804.97,0
ZINC08438974,-24.8896,3.63728,10.3332,-1.24612,0,0,-15.5201,767.19,0,0.669444,6,0.416003,0.590821,0.409179,2778,698,843,38,227,68,87,0,283,74,90,4,0,0,0,0,0,0,0,0,118,34,43,0,395,88,105,10,135,36,45,2,0,0,0,0,15.0,6.0,19.0,0.0,7.0,11.0,-61189.6220186,0.0,12.0,0.0,0.0,0.0,0.0,-1.3,51.05,0.11,41.57,481.62,0
ZINC08438268,-23.4049,3.22671,12.3324,-2.24134,0,0,-11.8185,962.367,0,0.663723,12,0.373058,0.516575,0.483425,3972,1024,1236,59,926,249,297,7,170,37,48,4,137,35,49,2,0,0,0,0,388,89,98,9,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0.0,15.0,12.0,0.0,6.0,-428090.711525,1.0,18.0,0.0,0.0,0.0,0.0,.7,52.04,0.39,72.86,753.01,0
ZINC08436973,-27.2511,3.73448,15.0049,-5.09239,0,0,-15.7978,865.263,0,0.683595,12,0.371877,0.490125,0.509875,3443,878,1097,57,311,76,103,6,935,225,295,21,0,0,0,0,0,0,0,0,290,73,95,6,0,0,0,0,301,79,91,1,0,0,0,0,18.0,4.0,24.0,8.0,6.0,8.0,-18384.1703324,0.0,19.0,0.0,0.0,0.0,0.0,1.6,64.75,0.09,108.90,658.59,0
ZINC02067488,-23.8827,4.98106,11.4138,-15.9388,-1.74955,-1.38305,-29.7224,790.645,2,0.649588,5,0.440975,0.462022,0.537978,3603,922,1120,47,355,92,114,3,607,169,202,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,0.0,22.0,10.0,0.0,11.0,-183984.016791,3.0,40.0,3.0,0.0,0.0,0.0,-5.9,64.01,0.07,113.67,647.30,0
ZINC00630352,-21.838,10.7494,12.7063,-1.17731,0,0,-4.68882,867.639,0,0.648589,12,0.381969,0.531867,0.468133,4062,980,1248,70,341,78,96,5,435,112,131,5,0,0,0,0,0,0,0,0,187,42,56,4,0,0,0,0,0,0,0,0,0,0,0,0,34.0,0.0,13.0,5.0,3.0,9.0,57983.4621515,0.0,13.0,0.0,0.0,0.0,0.0,3.0,47.11,0.26,80.05,636.81,0
ZINC06142777,-35.1205,5.22094,16.9449,-2.19552,0,0,-19.3968,828.254,0,0.63842,13,0.39487,0.511652,0.488348,4539,1093,1378,82,196,43,50,4,1033,238,299,25,0,0,0,0,0,0,0,0,189,42,52,5,0,0,0,0,0,0,0,0,0,0,0,0,33.0,8.0,20.0,15.0,17.0,7.0,12014.2518021,0.0,24.0,0.0,0.0,0.0,0.0,2.3,60.59,0.18,110.52,645.96,0
ZINC08438819,-21.281,3.81608,7.26087,-5.02921,0,-1.66891,-18.5538,678.26,1,0.643355,8,0.45742,0.492439,0.507561,4153,975,1242,89,317,70,95,8,574,135,188,12,0,0,0,0,0,0,0,0,126,30,43,4,0,0,0,0,0,0,0,0,0,0,0,0,56.0,0.0,3.0,13.0,0.0,6.0,-44412.5441422,2.0,24.0,0.0,0.0,0.0,0.0,0,53.44,0.22,70.42,608.49,0
ZINC08439808,-16.5115,2.30651,9.68818,-6.78935,0,0,-12.8345,914.86,0,0.646824,5,0.467899,0.531159,0.468841,3680,959,1158,55,374,99,142,7,624,170,223,6,556,142,151,12,0,0,0,0,128,30,46,2,206,43,54,5,0,0,0,0,0,0,0,0,13.0,2.0,9.0,3.0,1.0,4.0,-36266.5315199,0.0,5.0,0.0,0.0,0.0,0.0,-5.4,90.53,0.17,117.95,815.75,0
ZINC08437657,-22.2156,21.0128,16.4056,2.69434,0,0,8.47594,820.511,0,0.659743,8,0.397016,0.524741,0.475259,2826,680,836,45,805,194,243,14,747,176,236,12,0,0,0,0,0,0,0,0,0,0,0,0,204,42,56,6,0,0,0,0,0,0,0,0,47.0,1.0,14.0,1.0,2.0,9.0,169841.324755,0.0,10.0,0.0,0.0,0.0,0.0,-11.2,59.91,0.28,142.09,565.22,0
ZINC08439690,-29.1497,8.88657,14.421,-6.05405,-1.05616,0,-18.9106,900.467,1,0.659915,6,0.406195,0.558324,0.441676,3872,971,1223,53,346,81,104,4,613,160,200,7,0,0,0,0,0,0,0,0,0,0,0,0,76,23,27,0,0,0,0,0,0,0,0,0,16.0,5.0,27.0,9.0,4.0,20.0,-122378.162288,3.0,24.0,0.0,0.0,0.0,0.0,-2.6,55.01,0.20,76.66,633.56,0
ZINC00659339,-24.242,3.94987,10.9848,-5.54786,0,0,-17.614,831.024,0,0.654783,6,0.452526,0.601013,0.398987,3715,940,1127,54,584,153,181,6,358,91,110,3,336,97,126,2,0,0,0,0,0,0,0,0,168,38,48,1,0,0,0,0,0,0,0,0,26.0,9.0,9.0,1.0,9.0,3.0,-58597.9865944,0.0,20.0,0.0,0.0,0.0,0.0,.8,77.09,0.12,77.75,642.77,0
ZINC00625403,-29.352,8.99219,11.5376,-3.03317,0,0,-17.5831,785.612,0,0.66072,8,0.435166,0.526681,0.473319,3634,842,1073,75,481,113,139,11,683,154,193,12,0,0,0,0,0,0,0,0,151,33,45,4,0,0,0,0,0,0,0,0,0,0,0,0,28.0,14.0,1.0,8.0,16.0,5.0,42771.1084771,0.0,24.0,0.0,0.0,0.0,0.0,-3.1,39.90,0.50,80.23,630.77,0
ZINC00975930,-28.2739,3.63975,22.507,-12.8967,-3.50939,0,-22.2277,725.691,2,0.659358,10,0.407269,0.459078,0.540922,2868,744,926,28,640,165,190,6,717,174,210,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,42,46,5,0,0,0,0,22.0,10.0,24.0,5.0,16.0,20.0,62560.8339827,2.0,13.0,0.0,0.0,0.0,0.0,-2.3,55.49,0.16,116.05,516.49,0
ZINC08439670,-33.9959,5.51953,14.0801,1.87611,0,-0.905292,-16.3874,903.115,1,0.670959,11,0.392959,0.538218,0.461782,4969,1176,1474,113,325,76,93,9,995,227,285,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,8.0,2.0,15.0,15.0,11.0,-45228.1060867,1.0,41.0,1.0,0.0,0.0,0.0,1.2,62.97,0.16,77.54,724.89,0
ZINC08437145,-31.0469,4.86921,14.3059,-9.89295,0,-1.75932,-26.6391,935.657,3,0.647252,12,0.402688,0.506543,0.493457,4885,1256,1503,72,478,117,140,6,923,224,279,20,0,0,0,0,0,0,0,0,177,42,49,1,195,43,51,5,0,0,0,0,0,0,0,0,45.0,7.0,12.0,1.0,14.0,4.0,-26984.5144315,3.0,12.0,1.0,0.0,0.0,0.0,1.2,82.33,0.15,110.09,752.43,0
ZINC00448009,-13.8743,7.85403,13.3926,-2.66385,0,0,-0.0546699,455.2,0,0.643645,5,0.499864,0.619931,0.380069,1548,412,511,7,392,106,132,1,141,41,49,0,0,0,0,0,0,0,0,0,0,0,0,0,67,22,25,0,0,0,0,0,0,0,0,0,5.0,0.0,35.0,0.0,0.0,15.0,-105349.0128,3.0,4.0,0.0,0.0,0.0,0.0,-3.6,22.56,0.50,54.02,365.04,0
ZINC08435330,-24.1745,3.4139,14.6985,-1.24879,0,-1.3407,-10.612,769.427,1,0.66754,12,0.41813,0.529832,0.470168,3957,956,1214,67,656,157,196,16,146,40,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,0.0,10.0,10.0,1.0,5.0,34826.4643825,2.0,8.0,0.0,0.0,0.0,0.0,.3,32.59,0.52,53.56,650.81,0
ZINC04398550,-28.3371,3.95007,16.4604,-8.19526,0,-0.28786,-20.051,798.359,1,0.655218,11,0.415471,0.510277,0.489723,3669,998,1206,27,290,77,86,1,513,127,140,8,0,0,0,0,0,0,0,0,160,40,49,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,6.0,33.0,3.0,4.0,25.0,-1348.38819254,2.0,22.0,0.0,0.0,0.0,0.0,-.1,53.44,0.19,59.59,609.61,0
ZINC00626146,-26.8402,14.4732,8.29231,-3.2163,0,-1.32163,-16.4831,739.421,1,0.672279,6,0.424436,0.499052,0.500948,4476,1086,1290,105,180,42,48,4,651,152,188,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,7.0,2.0,1.0,10.0,2.0,-51538.5728792,1.0,31.0,1.0,0.0,0.0,0.0,-1.1,54.31,0.19,66.84,600.60,0
ZINC08435612,-24.9025,19.1845,13.4369,-7.12891,-1.13064,0,-10.1669,785.699,1,0.65641,7,0.430678,0.636756,0.363244,2939,735,891,50,577,152,188,8,656,186,212,5,0,0,0,0,0,0,0,0,321,74,96,7,0,0,0,0,0,0,0,0,0,0,0,0,18.0,4.0,18.0,0.0,5.0,12.0,-242488.09349,3.0,13.0,0.0,0.0,0.0,0.0,-.4,57.93,0.35,116.82,590.01,0
ZINC02062194,-29.7082,6.62804,4.81914,-1.24721,0,0,-22.9604,732.565,0,0.660243,7,0.367533,0.538848,0.461152,4362,1019,1230,98,160,37,50,4,148,38,50,3,0,0,0,0,0,0,0,0,0,0,0,0,317,85,104,3,0,0,0,0,0,0,0,0,33.0,7.0,4.0,4.0,10.0,5.0,-3623.588797,0.0,19.0,0.0,0.0,0.0,0.0,2.6,42.22,0.24,20.31,576.96,0
ZINC00666597,-27.3047,11.4773,11.7354,-10.9119,-1.49991,0,-24.9467,800.535,1,0.660697,8,0.409701,0.532038,0.467962,3782,884,1089,67,706,177,215,16,619,156,190,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,5.0,9.0,3.0,10.0,6.0,-220881.484703,5.0,30.0,2.0,0.0,0.0,0.0,-2.4,62.45,0.04,118.77,576.68,0
ZINC08435029,-24.6762,3.46265,9.53185,-3.30667,0,-0.727713,-17.8521,737.654,1,0.659267,8,0.436155,0.52887,0.47113,3910,933,1142,88,157,34,47,4,650,157,193,14,0,0,0,0,0,0,0,0,0,0,0,0,317,76,90,7,0,0,0,0,0,0,0,0,46.0,9.0,0.0,5.0,9.0,4.0,-25643.7564194,1.0,24.0,1.0,0.0,0.0,0.0,-.5,53.26,0.12,72.47,558.47,0
ZINC02106359,-29.0197,8.07937,12.5427,-4.46508,0,0,-17.114,775.676,0,0.651992,10,0.355679,0.542917,0.457083,3577,849,1063,79,349,80,96,9,402,88,109,11,0,0,0,0,0,0,0,0,0,0,0,0,497,115,151,9,0,0,0,0,0,0,0,0,36.0,4.0,9.0,10.0,3.0,15.0,57499.9235094,1.0,10.0,0.0,0.0,0.0,0.0,2.1,55.19,0.09,61.61,529.32,0
ZINC08437451,-19.5627,2.81496,7.26153,-1.06552,0,-2.58929,-15.4608,737.026,2,0.641394,4,0.483281,0.451569,0.548431,3283,787,1016,72,617,146,191,12,804,199,268,18,0,0,0,0,0,0,0,0,337,80,105,5,0,0,0,0,0,0,0,0,0,0,0,0,62.0,1.0,1.0,4.0,0.0,0.0,-5169.13856272,2.0,31.0,1.0,0.0,0.0,0.0,-1.8,65.09,0.17,142.70,592.02,0
ZINC08437985,-27.9558,3.31354,8.5657,-2.1258,0,0,-20.7894,876.205,0,0.672313,11,0.420732,0.536226,0.463774,4631,1169,1416,79,431,109,140,9,280,67,85,4,0,0,0,0,0,0,0,0,277,70,88,4,0,0,0,0,0,0,0,0,0,0,0,0,29.0,10.0,10.0,0.0,13.0,12.0,-9364.05553988,0.0,27.0,1.0,0.0,0.0,0.0,2.2,61.21,0.06,52.98,675.50,0
ZINC08435024,-26.821,10.0223,13.9371,-13.293,-0.441327,-0.451787,-23.1154,651.431,2,0.640982,9,0.477215,0.524822,0.475178,3403,799,956,60,456,114,139,5,1277,300,378,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,9.0,9.0,13.0,19.0,9.0,47194.5968503,4.0,21.0,0.0,0.0,0.0,0.0,-1.2,67.46,0.00,152.67,504.81,0
ZINC00624104,-14.3486,2.62631,4.96119,-1.68664,0,0,-10.0875,477.543,0,0.679431,4,0.552434,0.498933,0.501067,2300,539,657,56,134,32,44,4,348,80,97,9,352,89,132,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,19,31,2,22.0,1.0,2.0,0.0,3.0,5.0,42644.7031903,0.0,8.0,0.0,0.0,0.0,0.0,-5.5,50.25,0.13,38.33,410.51,0
ZINC08439326,-35.7694,6.74745,15.1674,-11.9776,-1.82494,-0.602397,-32.3085,862.261,3,0.679938,10,0.397688,0.490637,0.509363,3839,979,1213,60,331,81,97,5,483,124,145,6,0,0,0,0,0,0,0,0,555,134,152,10,0,0,0,0,0,0,0,0,0,0,0,0,42.0,4.0,21.0,12.0,5.0,16.0,-177277.833002,4.0,18.0,0.0,0.0,0.0,0.0,.8,57.98,0.24,79.29,679.00,0
ZINC02155860,-27.7147,3.8848,12.2151,-7.47699,0,-1.35257,-23.3627,913.834,1,0.648433,12,0.382195,0.50603,0.49397,3875,981,1239,44,277,74,95,3,662,169,196,13,0,0,0,0,0,0,0,0,158,40,46,3,0,0,0,0,0,0,0,0,0,0,0,0,23.0,1.0,40.0,2.0,1.0,7.0,-193605.53834,1.0,16.0,0.0,0.0,0.0,0.0,-2.0,45.57,0.31,67.87,666.57,0
ZINC02069070,-28.7248,4.74253,7.33852,-1.17758,0,-1.2761,-21.4226,703.964,1,0.660421,4,0.429417,0.563139,0.436861,3600,828,972,83,165,35,46,4,482,108,138,14,490,123,147,11,0,0,0,0,0,0,0,0,166,37,45,3,0,0,0,0,0,0,0,0,79.0,4.0,0.0,0.0,9.0,1.0,28698.5937892,2.0,33.0,1.0,0.0,0.0,0.0,-.1,64.50,0.05,51.80,467.60,0
ZINC00702673,-28.5434,6.95199,16.431,-14.5146,0,0,-24.5855,791.703,0,0.667457,13,0.425118,0.573644,0.426356,3676,919,1131,50,467,111,142,10,905,210,246,14,102,33,42,0,0,0,0,0,185,47,47,4,0,0,0,0,0,0,0,0,0,0,0,0,36.0,12.0,21.0,0.0,10.0,10.0,-75394.2812468,1.0,18.0,0.0,0.0,0.0,0.0,-.9,62.56,0.25,106.53,625.00,0
ZINC00702695,-26.5297,5.15957,15.9028,-6.68985,-0.147759,0,-15.7271,752.635,1,0.665683,12,0.422062,0.515951,0.484049,4359,1061,1310,81,153,37,46,1,943,229,273,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,10.0,11.0,7.0,12.0,9.0,-268850.320351,0.0,20.0,0.0,0.0,0.0,0.0,-2.2,57.65,0.26,89.21,634.76,0
ZINC08439811,-27.1278,19.0547,15.6045,-5.95793,-1.22323,0,-8.78444,970.297,1,0.661198,14,0.453719,0.456834,0.543166,4071,1058,1263,50,537,134,174,7,821,217,272,9,0,0,0,0,0,0,0,0,140,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,3.0,23.0,2.0,1.0,22.0,-182346.381765,2.0,26.0,0.0,0.0,0.0,0.0,.7,63.54,0.33,117.28,866.38,0
ZINC08434876,-13.4389,0.844434,10.2218,-3.3022,0,0,-7.06648,805.807,0,0.645579,5,0.526726,0.446675,0.553325,3510,863,1124,64,1036,256,352,17,150,37,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0.0,5.0,7.0,0.0,4.0,-79376.4817871,0.0,14.0,0.0,0.0,0.0,0.0,.8,23.48,0.86,111.76,842.33,0
ZINC00703110,-31.3708,17.0801,9.18051,-0.137374,0,0,-14.5343,820.529,0,0.66709,9,0.400948,0.52276,0.47724,4324,995,1236,86,284,63,83,8,624,147,187,12,0,0,0,0,0,0,0,0,149,35,45,4,0,0,0,0,0,0,0,0,0,0,0,0,64.0,8.0,12.0,6.0,15.0,16.0,-42570.3801047,1.0,44.0,2.0,0.0,0.0,0.0,-.9,62.07,0.07,83.64,566.98,0
ZINC01796011,-28.2474,4.7556,12.7523,-2.10964,0,0,-16.4832,872.329,0,0.681572,10,0.405356,0.601386,0.398614,4097,1038,1275,58,154,38,48,1,688,165,201,17,0,0,0,0,0,0,0,0,0,0,0,0,231,67,78,0,0,0,0,0,0,0,0,0,28.0,9.0,16.0,1.0,9.0,10.0,85469.858788,0.0,19.0,0.0,0.0,0.0,0.0,1.4,57.27,0.19,64.63,608.90,0
ZINC01011075,-20.0145,3.13962,5.88672,-0.931305,0,0,-14.287,733.319,0,0.64553,5,0.443919,0.554799,0.445201,3539,887,1034,57,300,78,89,5,257,71,83,2,197,43,50,5,0,0,0,0,144,38,49,2,100,31,34,0,0,0,0,0,0,0,0,0,26.0,5.0,2.0,0.0,8.0,2.0,-15612.5096553,0.0,12.0,0.0,0.0,0.0,0.0,1.5,58.53,0.13,42.31,547.57,0
ZINC00646270,-13.4428,2.02207,5.35183,-3.40899,0,0,-10.6658,469.586,0,0.68513,5,0.589347,0.501258,0.498742,2822,668,873,74,458,104,143,10,563,140,188,13,331,84,132,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,1.0,0.0,0.0,0.0,3.0,-2167.74197961,0.0,7.0,0.0,0.0,0.0,0.0,.6,56.52,0.40,71.11,501.55,0
ZINC00828013,-27.5808,3.76172,10.574,-0.362576,0,-1.46533,-17.7833,717.553,1,0.656488,8,0.422401,0.510122,0.489878,3259,768,921,79,677,150,182,16,376,84,95,10,0,0,0,0,0,0,0,0,0,0,0,0,104,25,32,2,131,31,44,4,0,0,0,0,72.0,5.0,1.0,0.0,11.0,5.0,-62707.4506755,2.0,32.0,1.0,0.0,0.0,0.0,-.2,51.05,0.15,58.44,508.11,0
ZINC08437390,-28.5234,5.00568,6.26456,-0.484798,0,-1.46454,-22.0466,817.918,1,0.653437,7,0.419744,0.514094,0.485906,4507,1052,1304,96,264,66,83,4,331,72,93,8,0,0,0,0,0,0,0,0,0,0,0,0,111,30,39,3,168,43,55,3,0,0,0,0,83.0,0.0,2.0,13.0,2.0,1.0,-27363.219274,1.0,39.0,2.0,0.0,0.0,0.0,.4,57.60,0.04,59.06,588.19,0
ZINC00655461,-30.5528,5.52581,13.781,-10.6383,0,-1.38349,-27.4486,822.176,2,0.654339,9,0.434385,0.562923,0.437077,4200,1030,1240,74,446,114,140,8,856,227,283,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,3.0,25.0,0.0,6.0,14.0,-124979.837212,1.0,36.0,2.0,0.0,0.0,0.0,-2.0,68.47,0.00,118.46,596.11,0
ZINC02070149,-21.2188,2.51867,15.592,-8.81943,-0.952393,0,-15.2795,740.948,1,0.666551,3,0.452429,0.553671,0.446329,2889,750,951,26,124,35,45,0,592,163,192,8,0,0,0,0,0,0,0,0,0,0,0,0,172,54,62,0,0,0,0,0,0,0,0,0,4.0,2.0,17.0,5.0,1.0,16.0,-104247.330621,1.0,11.0,1.0,0.0,0.0,0.0,-3.6,44.35,0.29,63.68,553.23,0
ZINC06246597,-32.8152,22.4584,12.2585,-3.89706,0,0,-13.3069,760.864,0,0.648519,9,0.400091,0.574873,0.425127,3989,934,1203,69,650,157,193,10,180,40,47,2,0,0,0,0,0,0,0,0,178,41,49,4,0,0,0,0,0,0,0,0,0,0,0,0,38.0,21.0,16.0,22.0,13.0,16.0,91140.3131519,2.0,38.0,2.0,0.0,0.0,0.0,-.9,49.16,0.08,59.81,556.29,0
ZINC02169629,-34.412,9.3506,15.666,-2.42828,-0.226355,0,-17.1741,701.864,1,0.68929,6,0.451116,0.542082,0.457918,3573,830,1032,68,182,42,51,5,732,158,202,14,168,42,54,5,0,0,0,0,203,44,52,5,0,0,0,0,0,0,0,0,143,37,48,1,36.0,12.0,8.0,17.0,16.0,2.0,-119926.307604,0.0,25.0,0.0,0.0,0.0,0.0,-3.7,59.34,0.14,55.84,510.36,0
ZINC00645538,-24.3699,27.8849,6.2889,-3.71056,0,0,-7.11736,749.222,0,0.655456,7,0.433524,0.567104,0.432896,3226,778,962,76,407,104,136,8,675,167,194,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,41,42,3,46.0,1.0,12.0,0.0,4.0,2.0,-89429.4857329,1.0,28.0,1.0,0.0,0.0,0.0,-2.7,48.99,0.24,88.69,567.27,0
ZINC02889263,-22.5198,21.3656,10.3447,-0.178972,0,0,-1.39047,716.986,0,0.656093,4,0.434888,0.470049,0.529951,2963,695,890,57,724,171,218,16,132,29,44,4,0,0,0,0,0,0,0,0,420,99,131,8,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0.0,3.0,9.0,0.0,9.0,-126777.257218,1.0,38.0,2.0,0.0,0.0,0.0,.3,48.23,0.26,79.27,511.12,0
ZINC08433412,-33.2519,9.95202,14.9149,-1.29372,0,0,-16.2084,782.087,0,0.673517,10,0.42991,0.575847,0.424153,4078,974,1175,86,848,198,243,18,502,123,143,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,6.0,11.0,4.0,4.0,15.0,105301.161371,0.0,49.0,1.0,0.0,0.0,0.0,-8.8,48.22,0.24,104.17,571.53,0
ZINC00625323,-31.874,7.34084,11.5146,-4.11682,-0.71682,-1.22836,-23.9433,879.378,2,0.653092,9,0.376904,0.567419,0.432581,4015,987,1157,63,311,70,86,8,650,160,190,11,0,0,0,0,0,0,0,0,148,32,39,4,0,0,0,0,0,0,0,0,0,0,0,0,46.0,4.0,20.0,7.0,12.0,15.0,-41195.0901551,2.0,30.0,0.0,0.0,0.0,0.0,-3.1,50.56,0.32,60.98,628.41,0
ZINC08438217,-39.1703,6.07219,16.6023,-7.08948,0,0,-28.1974,970.664,0,0.660818,12,0.378469,0.538379,0.461621,4164,1027,1341,57,881,216,256,17,290,71,97,4,0,0,0,0,0,0,0,0,186,43,49,4,111,35,41,0,0,0,0,0,0,0,0,0,33.0,18.0,40.0,5.0,14.0,17.0,-40467.2936822,0.0,27.0,0.0,0.0,1.0,0.0,-.9,59.55,0.19,88.91,693.29,0
ZINC00862088,-20.3355,3.17773,14.812,-11.2167,0,-0.15093,-16.7463,845.432,1,0.671059,7,0.387925,0.495477,0.504523,2740,701,814,35,639,173,199,5,314,81,104,2,564,127,154,14,0,0,0,0,148,38,47,1,0,0,0,0,0,0,0,0,0,0,0,0,38.0,5.0,10.0,0.0,12.0,3.0,-114671.208336,1.0,12.0,1.0,0.0,0.0,0.0,-4.8,70.18,0.21,105.63,562.47,0
