nnscore rfscore_v1 rfscore_v3 rfscore_v2 PLEClinear_p5_l1_s65536 PLECnn_p5_l1_s65536 PLECrf_p5_l1_s65536 vina_affinity Label Name
7.514054294354139 6.622128876456869 6.3074519547674575 6.469981779220779 4.438982656559341 5.5058224583341 6.625300000000001 -7.81704880176981 1 mini_complex_1PW6_PROTOSS_native_lig.pdb
6.519453699706214 5.826684499944501 5.64922334326784 5.834205848040845 3.85383372392904 5.19958203758206 7.159400000000001 -7.109257862646047 0 mini_complex_ZINC08437156_lig.pdb
6.65897530266695 6.291146791430797 6.202256649850146 6.111148454323457 5.999933257288976 5.944254957725853 5.7086999999999986 -6.188514232045633 0 mini_complex_ZINC00633792_lig.pdb
5.735753824501818 5.86777853080253 5.670058049783545 5.3580577001332 4.063881661283913 4.587549663838618 6.078699999999999 -5.727691125751617 0 mini_complex_ZINC00970963_lig.pdb
6.4337382685110525 5.947857532911543 5.778178968253962 5.771636160839156 5.925872304053173 5.776298338766296 7.0517 -6.100988129722919 0 mini_complex_ZINC02069936_lig.pdb
6.16032362577458 5.494710680652681 5.362071413475417 5.2292148311133335 2.875832189459342 4.75766648340612 5.604400000000002 -5.854820395483409 0 mini_complex_ZINC00970849_lig.pdb
5.707471879939325 5.359207261516266 5.271915018370516 5.316189453823952 4.606607440353173 5.893415004606754 5.8431 -5.489986469429408 0 mini_complex_ZINC00623316_lig.pdb
7.347408640517133 5.582681422410923 5.3756425014430045 5.585237447829955 4.7331985326798325 5.586551110012525 6.026400000000003 -7.091234911612219 0 mini_complex_ZINC02062493_lig.pdb
6.395575642261988 5.674223126984134 5.4203664705849794 5.7716871833721815 3.804174730609255 5.389537056939987 5.5788 -6.485003119319045 0 mini_complex_ZINC02184592_lig.pdb
7.70564593378092 5.597161289765792 5.669402196969689 5.77616386319236 3.9593876522892497 5.6869382843311 6.380699999999999 -6.1039159119994695 0 mini_complex_ZINC08433320_lig.pdb
6.415122170703806 5.686176086913094 5.473594438659376 5.627432945887443 3.749632928913843 5.234058503596848 6.3279000000000005 -7.061900533737937 0 mini_complex_ZINC00625191_lig.pdb
6.169369026961288 5.0441650440115415 4.9459105509849675 4.691053648407146 5.14649748507508 5.009470403427028 6.3394 -6.434714602399349 0 mini_complex_ZINC08437365_lig.pdb
5.61475299112076 4.4905201277056275 4.353458582362078 4.451435164446662 3.974023290380599 5.19403511789437 5.9876 -5.914619796695056 0 mini_complex_ZINC00663241_lig.pdb
5.37322600123797 5.63064338650239 5.555005775224772 5.707511308746811 4.544386412104107 5.6441467105752245 4.962700000000002 -5.857951167466496 0 mini_complex_ZINC08438172_lig.pdb
6.070336491310492 5.556775342046842 5.41445473848374 5.37376956082806 4.9496784375211 5.639696448293818 6.251200000000003 -7.199056133050718 0 mini_complex_ZINC08435017_lig.pdb
6.080286566280246 5.66948941695886 5.329969734931738 5.671231946553454 3.8950495173389283 5.534486045299542 5.6091999999999995 -5.673058618552324 0 mini_complex_ZINC02067541_lig.pdb
4.453568206554572 5.178407981906992 5.313796205960709 4.9323507229437205 1.9206343779379853 4.351963176204084 7.3483 -1.6454902178763497 0 mini_complex_ZINC08437938_lig.pdb
