Name,fa_atr,fa_rep,fa_sol,fa_elec,hbond_bb_sc,hbond_sc,Interface_Energy,Total_BSA,Interface_HB,Total_packstats,Interface_unsat,Total_pose_exposed_SASA,interface_hydrophobic_sasa,interface_polar_sasa,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.9,7.9,8.9,16.9,6.15,7.15,8.15,16.15,6.16,7.16,8.16,16.16,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,SIDE_flex_ALPHA,SIDE_flex_BETA,SIDE_flex_OTHER,BACK_flex_ALPHA,BACK_flex_BETA,BACK_flex_OTHER,TotalElec,TotalHbond,Hphobe_contact,Pi_Pi,T-stack,Cation-pi,Salt_Bridge,diff_entropy,pienergy,fsp3,polarsurfacearea,vdwsa,nnscore,rfscore_v1,rfscore_v3,rfscore_v2,PLEClinear_p5_l1_s65536,PLECnn_p5_l1_s65536,PLECrf_p5_l1_s65536,vina_affinity,Label,rfscorevs
ZINC02162372,-33.1717,8.87761,2.10087,-8.94976,0,0,-36.8953,974.828,0,0.666435,2,0.322215,0.786574,0.213426,3357,877,863,57,441,112,117,7,730,190,194,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,69.0,24.0,0.0,0.0,0.0,-140628.543138,0.0,51.0,2.0,0.0,1.0,0.0,-4.5,66.41,0.12,113.23,624.31,7.693766054505612,7.978647931679432,7.214123489898996,7.141979283549781,6.989277756050875,7.496862859110652,6.637900000000001,-9.821336508031392,0,6.00642914732
ZINC08439238,-31.3663,8.46432,2.84028,-3.80979,0,0,-30.8777,850.873,0,0.656521,2,0.401614,0.803544,0.196456,3088,787,753,46,412,110,103,5,106,27,24,2,0,0,0,0,0,0,0,0,0,0,0,0,188,53,43,3,0,0,0,0,0,0,0,0,0.0,60.0,19.0,0.0,0.0,0.0,10039.6136043,0.0,31.0,0.0,0.0,0.0,0.0,-3.8,48.25,0.19,64.94,626.42,5.699016826906748,6.557352614607616,6.238638375679882,6.641920403790652,4.871427826638124,5.477943620233723,5.910500000000002,-7.986723495992694,0,5.99411946191
ZINC00852798,-30.2634,10.3245,-4.14827,0.152088,0,0,-30.3599,823.412,0,0.669942,2,0.332632,0.940158,0.0598424,3145,812,752,46,341,81,85,5,298,73,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,42,46,3,0,0,0,0,0.0,41.0,11.0,0.0,0.0,0.0,38581.1213709,0.0,40.0,0.0,0.0,1.0,0.0,.8,53.03,0.09,71.41,520.38,6.805340746317681,6.94948649272949,6.716400688354125,6.808855518204011,5.273169739171044,6.392089146904785,6.029400000000002,-9.97184457212204,0,6.00147126127
ZINC02164323,-33.801,8.52305,-2.45341,-6.84699,0,-1.12832,-41.7805,917.675,1,0.645921,3,0.318892,0.848732,0.151268,3454,897,840,55,156,40,37,3,437,111,102,7,0,0,0,0,0,0,0,0,262,58,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,69.0,26.0,0.0,0.0,0.0,-207120.952853,1.0,51.0,0.0,0.0,0.0,0.0,-3.7,54.72,0.15,68.54,601.35,7.297391515676078,6.563522230713732,6.598248651515146,6.860134526695531,7.578739072161651,6.697726432526106,6.356000000000002,-9.119530643318832,0,6.07036787828
ZINC00627054,-25.6948,5.86994,4.32473,-11.7058,0,-0.890816,-30.6763,855.241,1,0.656368,1,0.356904,0.798933,0.201067,3046,784,777,44,448,115,110,8,313,80,85,5,0,0,0,0,0,0,0,0,0,0,0,0,140,36,35,3,0,0,0,0,0,0,0,0,0.0,39.0,33.0,0.0,0.0,0.0,-707144.912739,2.0,39.0,1.0,0.0,0.0,2.0,-4.3,46.67,0.17,72.88,589.12,6.965564399224741,7.115872697857697,6.4860489541014505,6.690099210067705,4.153731956137835,5.887572972723056,6.978199999999998,-7.939173023186512,0,5.97048948016
ZINC02071727,-29.0691,8.64791,0.987259,-8.37201,0,0,-33.3415,892.624,0,0.683687,1,0.325598,0.834612,0.165388,2980,764,714,48,344,85,89,6,425,112,110,7,0,0,0,0,0,0,0,0,0,0,0,0,126,32,39,3,0,0,0,0,0,0,0,0,0.0,64.0,30.0,0.0,0.0,0.0,-322271.643704,2.0,45.0,1.0,0.0,1.0,0.0,-7.6,59.63,0.09,104.44,541.53,6.478825559518322,6.673487783716284,6.544771716006215,6.497855345654338,6.383553905702253,6.969082461498829,6.766800000000001,-8.904889592482206,0,5.98950133472
ZINC02155380,-31.2858,7.84825,5.06631,-9.71007,0,0,-33.2063,898.596,0,0.674349,3,0.368671,0.813729,0.186271,2986,761,724,49,108,27,22,2,649,166,168,10,0,0,0,0,0,0,0,0,133,29,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,33.0,0.0,0.0,0.0,-544196.645769,2.0,37.0,1.0,0.0,1.0,2.0,-8.0,55.74,0.21,111.16,620.53,6.669119005953145,5.291670656232659,5.414977437895445,6.102414652569654,5.907180020518708,6.353194253571235,6.540500000000001,-6.3106804245088295,0,6.04205715282
ZINC00643358,-36.2727,9.70684,-0.485164,-1.7754,0,0,-35.8637,947.631,0,0.6942,3,0.334662,0.895363,0.104637,3746,998,902,52,438,109,98,5,484,124,121,7,0,0,0,0,0,0,0,0,80,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,57.0,16.0,0.0,1.0,0.0,90487.3826579,0.0,55.0,1.0,0.0,0.0,0.0,-.9,64.09,0.14,106.34,695.58,6.932654046433446,7.2256680564990585,6.7544236838716865,7.127165937950934,6.15340155129938,7.118769434339465,6.463599999999999,-8.40056306709811,0,6.0043734684
ZINC00850105,-33.8721,11.1623,-1.88328,-6.57885,0,-1.26291,-39.587,874.687,1,0.681136,2,0.413461,0.702797,0.297203,3923,1068,963,40,283,78,70,1,413,114,101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,70.0,0.0,0.0,13.0,0.0,-2463.12545349,2.0,44.0,1.0,0.0,1.0,0.0,-2.7,61.86,0.13,106.60,662.98,6.988037507404907,7.513013382062382,7.153482195804201,7.234220655233655,6.586353289696629,6.5873517630598455,6.3300000000000045,-9.813780756368345,0,5.99409646699
ZINC08435457,-33.4985,8.74443,0.611355,-1.65582,0,0,-31.6699,891.453,0,0.680975,2,0.347328,0.856738,0.143262,3213,815,798,51,542,136,136,10,266,67,64,3,0,0,0,0,0,0,0,0,382,96,93,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,43.0,18.0,0.0,0.0,0.0,-24897.0191886,0.0,34.0,2.0,0.0,0.0,0.0,-.1,54.51,0.19,47.10,608.03,7.641358384125995,7.141236634199131,6.931293486263732,7.234959753968248,6.830843455105051,7.04902099951483,6.183299999999999,-8.045838969467585,0,5.98330524851
ZINC02170558,-33.1087,9.89416,0.97598,-0.560937,0,0,-28.0919,766.798,0,0.677411,1,0.377451,0.757206,0.242794,2837,780,691,33,256,71,65,6,96,28,25,1,309,80,71,4,0,0,0,0,165,44,38,3,194,55,44,3,0,0,0,0,0,0,0,0,0.0,70.0,8.0,0.0,5.0,0.0,-25305.9474929,0.0,35.0,2.0,0.0,0.0,0.0,-1.0,59.54,0.09,32.67,510.85,6.846446449101184,6.471121643578647,6.3791213492063426,6.681785878149623,4.617596737115229,6.385844130394415,7.729800000000001,-9.084325004375382,0,5.98945816085
ZINC00793873,-34.6802,11.0083,7.5786,-13.7336,0,-0.98793,-36.9648,969.437,2,0.674677,2,0.327549,0.787261,0.212739,3284,851,829,55,620,160,144,10,484,125,121,6,0,0,0,0,0,0,0,0,143,34,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,88.0,18.0,0.0,2.0,1.0,-425532.904698,2.0,48.0,1.0,0.0,0.0,0.0,-4.1,64.13,0.12,114.86,634.51,7.366923908013578,7.6310590512265515,7.171013762737263,7.1237895945166,4.999471877919968,6.183733980954735,6.332100000000002,-6.737613353381049,0,6.00334825891
