Name Interface_Energy Label
2AZ5_FRED_docked__PROTOSS_native -25.4932 1
ZINC00622817 -21.7533 0
ZINC00624720 -27.3438 0
ZINC08435029 -19.4424 0
ZINC00624698 -16.7875 0
ZINC08437878 -25.431 0
ZINC00627054 -15.3393 0
ZINC02171063 -18.2009 0
ZINC08437418 -17.5623 0
ZINC00678489 -17.1764 0
ZINC08437554 -24.9992 0
ZINC00723971 -17.5072 0
ZINC01804627 -11.006 0
ZINC00702307 -12.5331 0
ZINC00971822 -18.6524 0
ZINC08434910 -16.4321 0
ZINC06444923 -15.3825 0
ZINC08435658 -21.1324 0
ZINC08436874 -19.354 0
ZINC08439827 -21.5566 0
ZINC00694321 -21.3463 0
ZINC02061403 -20.7797 0
ZINC02071996 -17.562 0
ZINC02063873 -18.9512 0
ZINC00670018 -15.9702 0
ZINC00838409 -19.1011 0
ZINC08435297 -20.0549 0
ZINC00694356 -26.3912 0
ZINC08438072 -21.5569 0
ZINC00646556 -18.7396 0
ZINC00675736 -21.2925 0
ZINC08438077 -20.1085 0
ZINC02070148 -19.1281 0
ZINC08438101 -26.6461 0
ZINC08438406 -23.7761 0
ZINC01017590 -17.3977 0
ZINC00646767 -22.5544 0
ZINC00624418 -20.5603 0
ZINC00683818 -20.096 0
ZINC08438161 -27.3144 0
ZINC00624707 -22.8604 0
ZINC02070213 -17.8175 0
ZINC00695118 -18.4348 0
ZINC04669031 17.5231 0
ZINC00702349 -17.4284 0
ZINC08434882 -25.9326 0
ZINC02067488 -23.9223 0
ZINC02067802 -23.6949 0
ZINC02071852 -22.3127 0
ZINC08435439 -16.2518 0
ZINC06599869 -20.7872 0
ZINC00730364 -14.9582 0
ZINC00703067 -22.6715 0
ZINC00666145 -20.6872 0
ZINC08435652 -10.7645 0
ZINC02159327 -23.218 0
ZINC08435034 -19.9522 0
ZINC08433133 -23.4227 0
ZINC08434870 -32.9816 0
ZINC08435227 -30.4824 0
ZINC02170853 -27.4646 0
ZINC00643364 -24.7177 0
ZINC05286115 -21.2735 0
ZINC02156561 -13.0981 0
ZINC08439795 -17.3843 0
ZINC02070391 -27.3973 0
ZINC00971704 -20.2012 0
ZINC00646445 -5.43317 0
ZINC05687815 -14.7208 0
ZINC00624089 -17.6223 0
ZINC02169522 -18.3078 0
ZINC02069311 -21.8628 0
ZINC00646484 -18.9121 0
ZINC08435028 -16.0746 0
