Name,fa_atr,fa_rep,fa_sol,fa_elec,hbond_bb_sc,hbond_sc,Interface_Energy,Total_BSA,Interface_HB,Total_packstats,Interface_unsat,Total_pose_exposed_SASA,interface_hydrophobic_sasa,interface_polar_sasa,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.9,7.9,8.9,16.9,6.15,7.15,8.15,16.15,6.16,7.16,8.16,16.16,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,SIDE_flex_ALPHA,SIDE_flex_BETA,SIDE_flex_OTHER,BACK_flex_ALPHA,BACK_flex_BETA,BACK_flex_OTHER,TotalElec,TotalHbond,Hphobe_contact,Pi_Pi,T-stack,Cation-pi,Salt_Bridge,diff_entropy,pienergy,fsp3,polarsurfacearea,vdwsa,Label
ZINC00646577,-25.0682,5.7029,3.7098,-1.93651,0,0,-20.9275,732.799,0,0.675991,3,0.422025,0.840218,0.159782,2657,599,710,37,386,90,103,7,145,34,45,2,619,133,159,12,0,0,0,0,141,27,39,3,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,58.0,2.0,0.0,0.0,12777.9938948,0.0,23.0,0.0,0.0,0.0,0.0,-3.5,68.70,0.15,54.88,524.26,0
ZINC08439595,-29.5392,11.8225,9.30537,-0.965325,0,0,-14.9381,746.527,0,0.666349,9,0.393649,0.745003,0.254997,3057,682,825,57,616,138,162,10,912,203,240,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,54.0,1.0,0.0,4.0,-65171.2725717,0.0,19.0,0.0,0.0,0.0,0.0,-3.0,54.59,0.35,154.29,565.32,0
ZINC08433157,-35.2477,9.56621,2.42487,-0.561401,0,0,-29.4544,935.518,0,0.644019,2,0.38705,0.737061,0.262939,4171,912,1119,80,310,70,85,5,968,213,253,17,0,0,0,0,0,0,0,0,210,47,52,3,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0.0,52.0,9.0,0.0,8.0,-67136.8862692,1.0,38.0,0.0,0.0,0.0,0.0,-.5,66.66,0.31,136.15,727.46,0
ZINC02170026,-34.8188,9.29857,1.55399,-2.60349,0,0,-32.4074,884.54,0,0.722096,4,0.397541,0.745014,0.254986,3864,856,1011,61,369,80,100,7,546,123,147,9,82,20,20,1,0,0,0,0,0,0,0,0,251,49,59,6,0,0,0,0,0,0,0,0,13.0,0.0,71.0,5.0,0.0,7.0,5990.181666,1.0,36.0,0.0,0.0,0.0,0.0,-2.9,65.84,0.19,74.02,646.19,0
ZINC06281409,-24.4811,21.8816,-5.00926,1.2306,0,0,-16.2214,780.671,0,0.639437,4,0.420609,0.730446,0.269554,3695,813,985,72,260,54,64,6,0,0,0,0,0,0,0,0,0,0,0,0,232,49,63,4,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0.0,29.0,0.0,0.0,12.0,-28493.938012,1.0,28.0,0.0,0.0,0.0,0.0,-2.7,44.46,0.19,24.06,574.98,0
ZINC08439608,-25.0644,5.35395,3.83225,-2.6821,0,0,-22.4326,861.322,0,0.66836,3,0.511185,0.775536,0.224464,3473,757,896,51,555,121,138,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0.0,34.0,2.0,0.0,2.0,-22359.7967956,0.0,27.0,0.0,0.0,0.0,0.0,-21.3,47.93,0.42,37.68,887.06,0
ZINC00786223,-26.6521,4.99708,-0.766067,-0.836856,0,0,-26.3501,769.187,0,0.695033,2,0.418629,0.791675,0.208325,3163,721,836,50,399,88,103,5,299,70,81,3,0,0,0,0,0,0,0,0,84,19,22,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,51.0,2.0,0.0,4.0,-19042.7684125,0.0,31.0,0.0,0.0,0.0,0.0,-3.7,54.01,0.17,78.27,595.28,0
ZINC02170675,-36.2247,7.62626,-1.35929,-1.77736,0,0,-34.9646,820.597,0,0.696143,5,0.422545,0.77068,0.22932,3470,763,923,62,315,71,88,6,177,42,48,3,0,0,0,0,0,0,0,0,166,38,39,3,468,102,121,9,0,0,0,0,0,0,0,0,13.0,0.0,49.0,3.0,0.0,11.0,48596.3868955,0.0,36.0,0.0,0.0,0.0,0.0,-4.4,57.06,0.15,33.20,629.71,0
ZINC00693296,-35.3895,9.49986,4.25692,-2.98159,-0.087797,0,-30.3752,876.721,1,0.681782,4,0.440092,0.787337,0.212663,3740,837,976,58,419,91,105,9,542,122,143,8,0,0,0,0,0,0,0,0,222,51,52,4,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0.0,71.0,1.0,0.0,15.0,-115006.152912,2.0,34.0,0.0,0.0,0.0,0.0,-4.0,64.02,0.29,90.20,698.41,0
ZINC08438090,-40.026,10.8634,0.669099,-2.49344,0,0,-35.8295,937.52,0,0.720154,4,0.371885,0.743602,0.256398,4709,1031,1195,96,432,97,126,7,549,118,137,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.0,34.0,5.0,0.0,15.0,-42201.9826416,0.0,36.0,0.0,0.0,0.0,0.0,-3.0,55.58,0.25,54.37,730.27,0
ZINC08439347,-32.2155,9.1064,-1.72442,-2.18115,0,0,-31.2878,854.75,0,0.682455,7,0.383907,0.788502,0.211498,3737,832,977,66,292,70,80,6,0,0,0,0,0,0,0,0,0,0,0,0,282,64,73,5,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,49.0,0.0,0.0,8.0,13715.6104538,0.0,31.0,0.0,0.0,0.0,0.0,-3.2,32.50,0.62,25.78,697.06,0
ZINC00683816,-27.6334,5.93487,0.317807,-1.40161,0,0,-25.5152,707.873,0,0.703978,4,0.40472,0.76285,0.23715,2913,646,750,57,422,93,105,9,503,112,130,9,0,0,0,0,0,0,0,0,58,13,16,1,0,0,0,0,197,45,51,3,0,0,0,0,11.0,0.0,35.0,5.0,0.0,10.0,-18758.552336,0.0,26.0,0.0,0.0,0.0,0.0,-2.1,47.70,0.12,72.48,455.13,0
ZINC00667115,-28.9485,5.11145,3.9194,-1.82231,0,0,-25.0537,799.259,0,0.652968,8,0.42061,0.7679,0.2321,2813,640,746,40,300,67,83,5,401,86,99,7,0,0,0,0,0,0,0,0,0,0,0,0,143,35,39,0,0,0,0,0,0,0,0,0,11.0,0.0,65.0,0.0,0.0,8.0,-42356.7035978,0.0,24.0,0.0,0.0,0.0,0.0,-1.9,56.84,0.00,71.34,555.56,0
ZINC08438941,-36.1383,7.04335,0.573774,-1.98945,0,0,-33.5384,877.629,0,0.685634,7,0.379152,0.773061,0.226939,3742,789,951,74,329,77,88,5,629,136,152,11,0,0,0,0,0,0,0,0,119,29,31,2,112,22,25,2,0,0,0,0,0,0,0,0,12.0,0.0,61.0,2.0,0.0,14.0,-45299.884147,0.0,39.0,1.0,0.0,0.0,0.0,-.9,56.64,0.21,75.71,653.64,0
ZINC01011776,-35.1858,9.66313,8.24007,-7.1117,-1.25802,-1.10522,-31.6686,859.493,2,0.687216,6,0.373697,0.737768,0.262232,3316,726,850,59,117,24,29,2,1084,228,274,21,0,0,0,0,0,0,0,0,160,32,36,3,66,16,16,0,0,0,0,0,0,0,0,0,20.0,0.0,52.0,6.0,0.0,14.0,-33829.4504234,2.0,31.0,0.0,0.0,0.0,0.0,-4.7,54.28,0.19,82.14,562.05,0
ZINC00386658,-23.8477,5.82175,2.03044,-2.09353,0,0,-21.6108,591.641,0,0.651911,2,0.372333,0.8237,0.1763,2574,583,695,47,568,128,150,10,326,77,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,45.0,3.0,0.0,4.0,-78187.5504017,1.0,26.0,0.0,0.0,0.0,0.0,-1.4,33.90,0.06,61.77,336.68,0
ZINC08437779,-30.4274,17.8122,7.22517,-0.740795,0,0,-14.0837,782.819,0,0.654968,4,0.398983,0.719727,0.280273,2841,622,723,54,225,50,53,5,391,93,106,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,89,98,10,0,0,0,0,5.0,0.0,46.0,1.0,0.0,19.0,-40940.3003004,1.0,26.0,0.0,0.0,0.0,0.0,-3.7,42.98,0.35,50.80,571.27,0
ZINC08439770,-31.5312,24.9119,3.10255,-2.55892,0,0,-18.3294,842.929,0,0.704301,6,0.370981,0.786356,0.213644,3456,760,902,64,306,69,84,5,714,157,191,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0.0,53.0,2.0,0.0,4.0,-134167.815315,1.0,37.0,0.0,0.0,0.0,0.0,-2.2,51.06,0.23,85.89,668.68,0
ZINC02171975,-34.0236,7.51895,3.8772,-6.31722,0,-1.57921,-34.4213,875.476,1,0.686137,6,0.395938,0.763283,0.236717,3645,785,936,62,294,65,80,5,698,151,186,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0.0,64.0,4.0,0.0,8.0,-13761.6572926,2.0,35.0,0.0,0.0,0.0,0.0,-4.2,55.23,0.23,85.89,660.90,0
ZINC00857428,-30.9717,5.45015,1.7017,-3.43554,0,-0.815342,-31.0335,810.398,1,0.709577,5,0.356858,0.796886,0.203114,2890,648,757,54,487,110,133,7,572,124,148,11,0,0,0,0,0,0,0,0,131,33,39,2,0,0,0,0,0,0,0,0,90,21,22,1,12.0,0.0,58.0,1.0,0.0,4.0,-11.815617484,2.0,29.0,0.0,0.0,0.0,0.0,-3.3,45.92,0.17,77.25,506.84,0
ZINC02184584,-36.4872,13.3024,-4.65464,-2.42185,0,0,-36.3132,853.709,0,0.682419,4,0.351601,0.803731,0.196269,4486,989,1165,80,291,62,78,6,0,0,0,0,0,0,0,0,0,0,0,0,347,80,88,6,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,57.0,1.0,0.0,7.0,-10043.760345,0.0,32.0,0.0,0.0,0.0,0.0,-1.6,57.85,0.17,16.13,646.96,0
ZINC02069274,-21.7825,246.069,4.0072,-2.60165,0,0,114.531,762.981,0,0.658936,5,0.373404,0.794257,0.205743,2257,500,600,42,379,85,101,7,162,37,41,3,0,0,0,0,0,0,0,0,328,77,91,7,364,77,88,9,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,0.0,6.0,-8396.79213316,0.0,14.0,0.0,0.0,0.0,0.0,-1.8,45.68,0.38,64.92,486.84,0
ZINC00816791,-33.569,7.30355,0.872405,-2.2345,0,0,-32.2011,889.62,0,0.668114,9,0.348449,0.763826,0.236174,3788,837,995,65,303,68,79,6,396,90,109,7,106,23,30,1,0,0,0,0,170,38,41,4,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0.0,59.0,1.0,0.0,5.0,7537.73437744,0.0,31.0,0.0,0.0,0.0,0.0,1.1,62.06,0.00,53.76,568.36,0
ZINC00897337,-34.6291,12.1119,0.104035,-3.87837,0,-0.77614,-33.2408,756.31,1,0.672272,5,0.31247,0.768785,0.231215,3285,706,841,66,654,138,171,13,194,46,51,3,0,0,0,0,0,0,0,0,173,41,47,3,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.0,55.0,6.0,0.0,11.0,20310.5761044,1.0,37.0,2.0,0.0,0.0,0.0,-1.4,41.81,0.21,59.81,502.11,0
ZINC00633874,-30.1544,4.22986,7.10594,-2.85017,0,0,-25.4289,828.418,0,0.665412,8,0.39487,0.781647,0.218353,2717,597,704,48,794,180,218,13,512,113,132,9,135,28,33,3,0,0,0,0,119,26,33,2,0,0,0,0,78,20,21,0,0,0,0,0,9.0,0.0,54.0,5.0,0.0,4.0,-74632.9497018,0.0,21.0,0.0,0.0,0.0,0.0,-2.3,57.69,0.22,102.05,548.87,0
ZINC00624104,-20.637,3.92281,-2.53281,0.104421,0,0,-20.9642,624.103,0,0.658662,3,0.394676,0.863092,0.136908,2417,539,631,41,150,33,44,3,387,88,98,8,361,83,99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,16,19,1,13.0,0.0,31.0,1.0,0.0,1.0,-7917.81646265,0.0,27.0,0.0,0.0,0.0,0.0,-2.3,50.25,0.13,38.33,407.15,0
ZINC01801537,-25.5902,4.10145,1.27745,-3.55157,0,0,-25.9531,703.504,0,0.66563,4,0.48923,0.724592,0.275408,2894,677,787,39,357,75,86,6,272,62,77,4,0,0,0,0,0,0,0,0,161,36,40,3,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0,43.0,0.0,0.0,5.0,-76735.1262392,0.0,23.0,0.0,0.0,0.0,0.0,-6.2,47.21,0.23,49.05,612.38,0
ZINC02071405,-30.3295,8.47574,10.1155,-12.5602,-1.29138,0,-30.7111,802.963,2,0.667821,3,0.482909,0.759712,0.240288,3012,686,798,42,486,105,129,10,833,173,226,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0.0,44.0,9.0,0.0,15.0,-446645.518543,4.0,22.0,0.0,0.0,0.0,0.0,-8.1,76.96,0.08,168.30,681.55,0
ZINC00724005,-32.0309,8.15989,1.52872,-5.34005,0,-1.76251,-32.5254,791.403,1,0.649846,5,0.330361,0.751865,0.248135,3177,696,808,62,355,82,98,5,112,26,27,2,0,0,0,0,0,0,0,0,364,83,97,6,0,0,0,0,91,21,22,1,0,0,0,0,7.0,0.0,40.0,1.0,0.0,10.0,-32007.443482,2.0,18.0,0.0,0.0,0.0,0.0,-1.3,38.43,0.32,42.85,490.69,0
ZINC08439806,-30.8816,6.81788,9.93499,-5.6643,-0.974562,0,-24.2643,821.062,1,0.648571,5,0.462666,0.761339,0.238661,2832,634,742,35,542,119,139,10,487,106,122,8,202,48,48,3,0,0,0,0,110,22,28,1,59,12,13,1,0,0,0,0,0,0,0,0,7.0,0.0,72.0,0.0,0.0,16.0,-133433.136105,3.0,23.0,0.0,0.0,0.0,0.0,-3.6,79.34,0.16,107.94,701.31,0
ZINC08433131,-24.637,5.08054,6.94465,-1.58729,0,0,-17.072,754.826,0,0.658146,3,0.412121,0.806712,0.193288,2847,652,755,38,364,80,101,6,70,17,17,1,653,134,162,14,0,0,0,0,82,19,22,1,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0.0,42.0,1.0,0.0,1.0,39214.9112611,0.0,19.0,0.0,0.0,0.0,0.0,-2.2,44.06,0.65,35.58,607.51,0
ZINC02067488,-27.6956,6.94693,6.02393,-10.1847,-0.644588,0,-30.1911,723.035,1,0.64692,4,0.531383,0.722096,0.277904,3004,653,787,52,303,70,81,6,447,96,123,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,0.0,57.0,12.0,0.0,11.0,-259230.848986,2.0,34.0,0.0,0.0,0.0,0.0,-5.7,64.01,0.07,113.67,647.30,0
ZINC08433197,-45.5182,12.9265,10.261,-5.33674,0,-0.999071,-35.5524,1033.87,1,0.675781,8,0.368339,0.752422,0.247578,4862,1048,1229,95,515,110,126,9,760,170,190,13,0,0,0,0,0,0,0,0,88,17,21,2,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0.0,57.0,12.0,0.0,17.0,27243.9789484,3.0,39.0,0.0,0.0,0.0,0.0,.7,67.51,0.32,123.86,810.78,0
ZINC08437454,-25.7729,3.70173,-1.78086,-1.18151,0,0,-27.4907,740.548,0,0.6814,4,0.439483,0.858212,0.141788,3079,692,829,52,305,75,88,5,198,46,53,3,0,0,0,0,0,0,0,0,134,29,34,2,0,0,0,0,74,20,19,1,0,0,0,0,17.0,0.0,37.0,0.0,0.0,4.0,-12358.501773,0.0,30.0,0.0,0.0,0.0,0.0,-10.1,47.50,0.14,45.48,529.51,0
ZINC08436850,-33.0474,48.8044,-0.541878,-5.53844,0,0,-11.9336,822.893,0,0.679094,5,0.385822,0.718979,0.281021,3152,683,815,64,188,46,47,4,619,141,169,10,0,0,0,0,0,0,0,0,307,71,79,5,0,0,0,0,55,12,15,0,0,0,0,0,6.0,0.0,32.0,3.0,0.0,26.0,-72069.1557697,2.0,27.0,1.0,0.0,0.0,0.0,-1.4,54.31,0.10,80.31,568.80,0
ZINC08438140,-29.3902,6.2632,0.412888,-2.71709,0,0,-29.0377,816.069,0,0.686043,5,0.4064,0.81793,0.18207,4192,913,1117,68,337,79,89,6,306,68,80,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0.0,47.0,0.0,0.0,5.0,28491.4801195,1.0,34.0,0.0,0.0,0.0,0.0,-.1,51.74,0.06,49.74,600.47,0
ZINC00877794,-26.9516,5.89222,-1.49255,-3.60045,0,0,-29.2958,740.31,0,0.671082,3,0.446199,0.801591,0.198409,2939,667,766,49,299,67,77,6,371,88,100,6,0,0,0,0,0,0,0,0,99,22,25,2,56,15,14,0,0,0,0,0,0,0,0,0,9.0,0.0,49.0,1.0,0.0,8.0,-61165.6325921,0.0,35.0,0.0,0.0,0.0,0.0,-2.4,53.65,0.10,77.25,526.92,0
ZINC00633944,-30.5751,5.84763,3.71367,-2.31187,0,0,-26.563,755.576,0,0.688775,5,0.4571,0.76193,0.23807,2868,665,775,47,518,117,149,8,280,63,70,4,0,0,0,0,0,0,0,0,113,26,32,2,0,0,0,0,232,48,54,5,0,0,0,0,7.0,0.0,45.0,3.0,0.0,9.0,-1661.66784637,1.0,24.0,0.0,0.0,0.0,0.0,-1.7,50.29,0.19,72.95,559.71,0
ZINC08439934,-24.1132,5.12407,3.19425,-3.22648,-1.26459,-1.21849,-24.1909,595.99,2,0.654335,3,0.438627,0.857364,0.142636,2212,480,571,39,604,130,156,10,990,219,257,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0,46.0,0.0,0.0,13.0,-259043.259726,3.0,24.0,0.0,0.0,0.0,0.0,-2.5,68.24,0.22,186.52,527.74,0
ZINC02071445,-30.5423,6.65984,0.879216,-3.41942,0,0,-30.175,875.931,0,0.741396,3,0.351286,0.792485,0.207515,3359,761,892,51,219,50,58,4,559,131,147,9,0,0,0,0,0,0,0,0,0,0,0,0,204,47,54,3,0,0,0,0,0,0,0,0,11.0,0.0,56.0,1.0,0.0,4.0,19424.5709259,0.0,38.0,0.0,0.0,0.0,0.0,-12.0,55.85,0.17,76.66,619.33,0
ZINC06144031,-28.7276,5.11524,0.34077,-2.47639,0,-0.918675,-29.8224,783.685,1,0.665837,3,0.424313,0.826342,0.173658,2735,606,707,48,284,64,83,4,855,189,220,15,0,0,0,0,0,0,0,0,239,53,61,4,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.0,45.0,1.0,0.0,1.0,-35785.9819988,1.0,29.0,0.0,0.0,0.0,0.0,-1.8,57.62,0.29,106.78,578.40,0
ZINC08435049,-26.2965,4.73256,1.14855,-1.83931,0,0,-24.3315,751.8,0,0.664598,3,0.402753,0.8606,0.1394,2920,637,774,54,136,29,34,2,632,143,167,10,290,61,81,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0.0,34.0,0.0,0.0,4.0,36633.5105404,0.0,18.0,0.0,0.0,0.0,0.0,-2.4,52.33,0.54,64.96,636.31,0
ZINC02982258,-31.3264,12.6617,4.10093,-4.59556,0,0,-24.68,737.365,0,0.705672,6,0.408307,0.681067,0.318933,2942,638,748,54,301,75,85,5,374,83,110,6,0,0,0,0,0,0,0,0,328,68,87,6,100,23,24,1,0,0,0,0,0,0,0,0,19.0,0.0,48.0,4.0,0.0,5.0,-80138.7895837,1.0,23.0,0.0,0.0,0.0,0.0,-3.7,45.04,0.28,66.48,555.79,0
ZINC00675399,-22.5486,5.70951,-1.69733,-1.14539,0,0,-22.9303,629.82,0,0.676432,2,0.46086,0.85733,0.14267,3187,717,841,57,301,65,81,5,214,46,54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,13,12,0,0,0,0,0,6.0,0.0,38.0,0.0,0.0,6.0,-10016.4564771,0.0,30.0,0.0,0.0,0.0,0.0,-2.1,38.92,0.22,40.62,513.81,0
ZINC00675754,-26.7758,4.0344,7.33229,-6.23036,-0.864986,0,-25.1737,790.523,1,0.631577,4,0.411429,0.747255,0.252745,2625,572,693,39,255,56,70,4,473,103,127,7,597,137,160,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0.0,56.0,6.0,0.0,5.0,-208033.371288,2.0,25.0,0.0,0.0,0.0,0.0,-5.0,71.95,0.09,76.66,558.82,0
ZINC00844296,-25.9314,6.62682,-1.72223,-3.41848,0,0,-27.402,669.781,0,0.691167,3,0.407426,0.841443,0.158557,2920,670,792,49,185,43,49,3,534,113,140,9,0,0,0,0,0,0,0,0,0,0,0,0,237,53,69,4,0,0,0,0,0,0,0,0,9.0,0.0,41.0,0.0,0.0,3.0,-18605.0980175,1.0,31.0,0.0,0.0,0.0,0.0,-4.6,53.86,0.20,76.66,517.72,0
ZINC00646561,-25.869,4.87892,6.55625,0.0105329,0,0,-16.9789,826.059,0,0.695544,5,0.36299,0.761731,0.238269,2839,612,735,55,589,133,154,10,245,50,67,5,283,57,68,6,0,0,0,0,324,75,91,5,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0.0,38.0,3.0,0.0,3.0,-22560.6594302,1.0,18.0,0.0,0.0,0.0,0.0,-1.1,65.75,0.26,91.81,545.45,0
ZINC02163509,-32.9397,11.489,8.6682,-5.86631,0,0,-23.8988,827.98,0,0.658658,4,0.396093,0.711055,0.288945,2892,635,744,46,276,61,67,6,354,80,91,6,0,0,0,0,0,0,0,0,148,30,32,3,416,94,106,8,0,0,0,0,0,0,0,0,8.0,0.0,47.0,2.0,0.0,15.0,-22016.1817557,1.0,23.0,0.0,0.0,0.0,0.0,-.6,43.47,0.43,62.12,578.91,0
ZINC08437407,-26.8425,6.03535,3.42922,-2.07525,0,-1.58457,-24.3271,785.587,1,0.678963,6,0.426208,0.81449,0.18551,3231,695,840,52,151,34,44,2,628,135,164,10,0,0,0,0,0,0,0,0,0,0,0,0,229,43,53,4,0,0,0,0,0,0,0,0,14.0,0.0,36.0,0.0,0.0,4.0,28773.4501097,1.0,24.0,0.0,0.0,0.0,0.0,-2.0,50.79,0.21,64.96,551.46,0
ZINC08435379,-34.1449,13.7535,6.89797,-3.58777,-0.619248,0,-24.3127,838.994,1,0.70599,5,0.366339,0.801738,0.198262,3377,748,882,64,282,60,71,6,223,42,56,4,84,19,20,1,0,0,0,0,145,33,41,3,548,121,143,10,0,0,0,0,0,0,0,0,23.0,0.0,44.0,7.0,0.0,12.0,10781.8106423,2.0,25.0,0.0,0.0,0.0,0.0,1.4,63.57,0.25,57.85,597.22,0
ZINC01013161,-26.4578,4.90095,2.14587,-1.19097,0,0,-23.1998,763.711,0,0.709209,2,0.399901,0.790536,0.209464,2749,626,724,43,293,64,80,5,385,83,101,5,0,0,0,0,0,0,0,0,127,29,34,2,64,17,16,1,230,46,56,5,0,0,0,0,8.0,0.0,33.0,0.0,0.0,7.0,-45425.0448357,0.0,18.0,0.0,0.0,0.0,0.0,-2.6,57.06,0.10,71.63,488.63,0
ZINC01805608,-35.855,8.39999,7.06859,-2.38877,0,0,-27.683,823.942,0,0.66601,7,0.359041,0.793501,0.206499,3371,737,857,64,660,146,177,13,498,110,126,9,0,0,0,0,0,0,0,0,141,32,40,3,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0,58.0,3.0,0.0,11.0,-191058.658411,0.0,29.0,0.0,0.0,0.0,0.0,-2.3,42.23,0.35,74.24,611.15,0
ZINC00703050,-29.2661,5.43389,7.79533,-2.16853,0,0,-21.2392,809.917,0,0.67518,5,0.342016,0.800596,0.199404,3528,789,953,68,242,58,62,4,997,214,259,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0.0,37.0,3.0,0.0,6.0,-15124.1204273,0.0,27.0,0.0,0.0,0.0,0.0,-1.0,47.27,0.39,95.03,577.68,0
ZINC00683819,-31.4187,16.439,5.9027,-3.17521,0,0,-21.5361,791.186,1,0.642211,7,0.417923,0.756085,0.243915,2612,585,673,41,465,102,127,8,260,62,73,5,114,24,29,2,0,0,0,0,197,48,51,3,69,18,18,0,0,0,0,0,0,0,0,0,16.0,0.0,70.0,0.0,0.0,15.0,-32584.5212358,2.0,26.0,0.0,0.0,0.0,0.0,-4.2,56.36,0.00,70.23,522.01,0
ZINC08438244,-34.8653,8.95896,9.37866,-2.31047,0,-1.48546,-24.2802,762.541,2,0.668836,5,0.364046,0.722071,0.277929,3298,726,891,65,677,159,181,11,95,22,28,2,0,0,0,0,0,0,0,0,195,45,53,3,423,94,105,8,0,0,0,0,0,0,0,0,22.0,0.0,64.0,5.0,0.0,7.0,-202817.206199,4.0,21.0,0.0,0.0,0.0,0.0,-2.9,46.61,0.30,43.18,553.72,0
ZINC02070722,-24.9513,6.61048,-5.86749,-1.30833,0,0,-28.5262,715.501,0,0.688105,2,0.38989,0.806199,0.193801,3579,800,980,64,270,62,76,5,142,31,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,28,34,2,0,0,0,0,9.0,0.0,41.0,3.0,0.0,2.0,-26202.7331614,0.0,35.0,0.0,0.0,0.0,0.0,-1.1,44.64,0.04,32.34,499.82,0
ZINC08433327,-33.1933,8.71268,4.83577,0.368338,0,0,-23.7656,842.736,0,0.700406,4,0.359026,0.777407,0.222593,2903,633,734,54,297,69,80,6,508,117,130,9,0,0,0,0,0,0,0,0,131,29,33,2,94,20,22,2,0,0,0,0,237,47,48,5,13.0,0.0,34.0,1.0,0.0,8.0,-36985.3940356,0.0,23.0,0.0,0.0,0.0,0.0,-1.4,48.17,0.21,72.64,544.18,0
ZINC00856322,-26.2285,6.39005,-2.48747,-3.46241,0,0,-29.3251,682.461,0,0.706,2,0.434024,0.81517,0.18483,2896,652,764,52,343,81,97,5,439,97,118,9,0,0,0,0,0,0,0,0,193,46,52,3,0,0,0,0,67,18,18,1,0,0,0,0,11.0,0.0,37.0,6.0,0.0,3.0,-53539.9637145,0.0,29.0,0.0,0.0,0.0,0.0,-1.4,46.23,0.05,52.83,436.12,0
ZINC08437430,-33.7092,18.5893,8.54547,-5.34267,0,0,-21.4066,837.853,0,0.67215,9,0.369529,0.787418,0.212582,3414,735,877,64,818,174,209,13,569,131,142,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,0.0,61.0,9.0,0.0,3.0,-140402.759379,4.0,26.0,0.0,0.0,0.0,0.0,-5.0,62.14,0.13,129.77,606.71,0
ZINC08433166,-34.2445,7.64386,-1.34004,-3.0064,0,0,-34.9866,887.341,0,0.693586,6,0.359058,0.742578,0.257422,4199,904,1103,78,311,71,92,4,249,54,66,4,0,0,0,0,0,0,0,0,207,49,54,3,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.0,57.0,5.0,0.0,10.0,-16395.4785718,0.0,40.0,0.0,0.0,0.0,0.0,-2.6,49.14,0.07,52.08,585.89,0
ZINC08435121,-25.3657,28.4438,5.93374,-5.52583,0,0,-9.73712,697.441,0,0.662753,6,0.387773,0.733919,0.266081,2667,579,704,54,1036,238,284,19,106,22,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,38,51,2,0,0,0,0,14.0,0.0,46.0,6.0,0.0,17.0,-17177.486041,3.0,23.0,0.0,0.0,0.0,0.0,-2.7,42.39,0.13,89.41,441.72,0
