Name,fa_atr,fa_rep,fa_sol,fa_elec,hbond_bb_sc,hbond_sc,Interface_Energy,Total_BSA,Interface_HB,Total_packstats,Interface_unsat,Total_pose_exposed_SASA,interface_hydrophobic_sasa,interface_polar_sasa,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.9,7.9,8.9,16.9,6.15,7.15,8.15,16.15,6.16,7.16,8.16,16.16,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,SIDE_flex_ALPHA,SIDE_flex_BETA,SIDE_flex_OTHER,BACK_flex_ALPHA,BACK_flex_BETA,BACK_flex_OTHER,TotalElec,TotalHbond,Hphobe_contact,Pi_Pi,T-stack,Cation-pi,Salt_Bridge,diff_entropy,pienergy,fsp3,polarsurfacearea,vdwsa,nnscore,rfscore_v1,rfscore_v3,rfscore_v2,PLEClinear_p5_l1_s65536,PLECnn_p5_l1_s65536,PLECrf_p5_l1_s65536,vina_affinity,Label,rfscorevs
ZINC02162107,-28.7582,38.5533,5.71985,-0.0744051,0,0,-2.64098,815.292,0,0.644303,5,0.437284,0.697012,0.302988,3111,702,713,31,283,68,63,3,631,143,148,7,0,0,0,0,0,0,0,0,0,0,0,0,191,43,43,3,0,0,0,0,0,0,0,0,48.0,1.0,16.0,9.0,0.0,14.0,-67382.1381342,2.0,23.0,0.0,0.0,0.0,0.0,-.7,62.47,0.08,93.71,609.52,6.8481669585253515,6.3150648088023065,6.160276498723494,6.031327163780657,3.988262144252908,5.506254797132663,6.348600000000004,-7.093920608869618,0,5.97415561755
ZINC00716242,-25.4551,8.85743,1.42352,-0.91605,0,0,-20.4294,749.709,0,0.635815,0,0.416805,0.824449,0.175551,3304,708,733,43,350,79,80,3,280,70,73,2,0,0,0,0,0,0,0,0,124,25,27,1,233,50,53,4,0,0,0,0,0,0,0,0,17.0,1.0,10.0,9.0,0.0,0.0,-14039.9579642,0.0,16.0,0.0,0.0,0.0,0.0,-.8,55.21,0.18,98.71,550.50,6.727092808702625,6.732577729159733,6.0715938187237555,6.502846821567323,4.741584796887187,5.14303168705976,6.5147999999999975,-6.7705491997969425,0,5.95933362604
ZINC08433144,-33.5428,6.30374,12.6307,-4.4067,0,-0.943149,-23.5341,803.494,1,0.693049,2,0.417336,0.714283,0.285717,4078,870,913,51,112,22,23,1,607,131,132,9,1192,244,265,21,0,0,0,0,97,19,20,1,0,0,0,0,0,0,0,0,0,0,0,0,57.0,3.0,9.0,17.0,0.0,4.0,36063.9467702,1.0,28.0,1.0,0.0,1.0,0.0,1.5,96.33,0.10,80.75,713.99,6.8113419116280935,6.402339436507939,6.556696520424028,6.508755532190034,6.124958501642742,5.511259213538259,6.378700000000004,-8.942414945204389,0,6.17956793435
ZINC00857428,-29.8667,8.98195,1.76077,-0.875219,0,0,-25.4137,711.519,0,0.627652,3,0.400893,0.745336,0.254664,2798,587,600,43,425,97,100,5,410,88,90,6,0,0,0,0,0,0,0,0,144,34,33,2,0,0,0,0,0,0,0,0,177,38,39,2,28.0,0.0,21.0,7.0,0.0,2.0,38229.5613507,0.0,13.0,0.0,0.0,0.0,0.0,-2.0,45.92,0.17,77.25,506.15,6.336207461091222,6.212499749639251,6.108136565878569,6.3854947236652215,5.109753980533609,5.556594949808029,5.917600000000001,-6.4442634188370285,0,5.95628458977
ZINC00623719,-24.4189,3.78585,1.75866,-0.0296154,0,0,-21.4566,653.909,0,0.677126,0,0.399695,0.785505,0.214495,3009,629,664,43,299,64,66,3,279,56,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,34,34,2,19.0,2.0,8.0,16.0,0.0,0.0,-29243.744676,0.0,26.0,0.0,0.0,0.0,0.0,-3.7,34.10,0.22,49.41,455.99,5.594182932837062,6.0647073223443195,5.805316962814964,5.868164535298037,4.298925956295715,5.726612144053096,6.446200000000002,-7.188076598011698,0,5.97298341002
ZINC02069070,-26.3733,4.77189,2.15635,0.0186699,0,0,-23.3328,720.678,0,0.642443,2,0.408368,0.737632,0.262368,3273,721,726,44,157,35,34,2,487,105,102,7,364,79,87,3,0,0,0,0,0,0,0,0,80,17,21,0,0,0,0,0,0,0,0,0,45.0,0.0,13.0,8.0,0.0,5.0,-32415.4762377,0.0,25.0,0.0,0.0,0.0,0.0,-.8,64.50,0.05,51.80,470.34,6.769032293552404,5.899547499111996,5.853727534632035,6.011971794483291,5.8711095369887225,4.776217169250981,6.147900000000001,-8.650533327731088,0,6.04021800499
ZINC02168976,-28.7523,44.5602,3.74166,-0.0512237,0,0,-1.94073,655.743,0,0.709714,2,0.416553,0.750128,0.249872,2782,595,594,41,435,87,88,5,111,26,23,2,0,0,0,0,0,0,0,0,115,22,26,1,0,0,0,0,470,103,111,6,0,0,0,0,22.0,1.0,3.0,21.0,0.0,1.0,-9565.28010461,0.0,14.0,1.0,0.0,0.0,0.0,-.8,45.16,0.18,57.78,492.05,7.288682852636096,6.293070358363863,6.057576300865806,6.300736661616158,4.992768475607164,6.46484211514069,6.004000000000003,-6.519724648039456,0,5.95
ZINC08435188,-26.345,4.45343,8.19348,-6.28738,0,0,-23.1069,864.182,0,0.641961,3,0.445313,0.71411,0.28589,3397,799,794,38,270,62,65,3,953,218,228,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0.0,29.0,3.0,0.0,9.0,-83336.3759839,0.0,20.0,1.0,0.0,1.0,0.0,-2.4,63.06,0.15,137.10,683.66,5.283574439711886,5.7872158838383845,5.561154394771897,6.185614038961041,5.2812364793482764,6.34466575297012,5.669900000000001,-5.468382674769602,0,5.96669260071
ZINC01764016,-31.3022,7.41317,0.4381,1.64411,0,0,-25.8429,750.933,0,0.685986,0,0.390901,0.793675,0.206325,3531,735,771,54,512,110,106,8,265,70,63,2,0,0,0,0,0,0,0,0,312,68,66,4,98,19,25,1,0,0,0,0,0,0,0,0,43.0,3.0,8.0,4.0,0.0,1.0,52134.1980518,0.0,34.0,0.0,0.0,0.0,0.0,.9,45.61,0.19,52.98,538.31,7.516329797035508,7.39753037640137,6.731100768703524,7.162963999278495,6.003328960465706,6.245844906082859,6.4182000000000015,-8.884708294580518,0,5.96315011614
ZINC02070391,-24.8862,4.35853,1.25145,-2.50456,0,0,-24.6974,753.096,0,0.650093,2,0.424781,0.763641,0.236359,3822,838,857,52,0,0,0,0,448,108,109,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.0,22.0,2.0,0.0,5.0,-116062.617589,0.0,16.0,0.0,0.0,0.0,0.0,-2.7,35.98,0.39,35.53,674.04,6.515219237577229,6.924716166777667,6.401506047619053,6.6241796858141795,3.858777798121957,4.288386252731969,5.631599999999999,-6.305462876613636,0,5.96093664937
ZINC00859989,-27.8282,5.13275,5.67379,-2.16564,0,0,-22.9084,729.984,0,0.681599,3,0.441613,0.766035,0.233965,2997,652,666,43,497,109,111,7,1098,229,253,16,0,0,0,0,0,0,0,0,0,0,0,0,72,17,19,1,0,0,0,0,0,0,0,0,30.0,2.0,14.0,5.0,0.0,2.0,17716.5603068,1.0,13.0,0.0,0.0,0.0,0.0,-3.0,60.27,0.20,113.69,557.16,6.884119069466823,6.935567537018543,6.344967090174527,6.667814211677205,4.988825838330622,5.429019312878258,6.142499999999999,-6.976793078430824,0,5.99391155621
ZINC00411354,-23.2979,4.76175,1.47444,0.247883,0,0,-19.8064,650.889,0,0.643612,1,0.374083,0.703549,0.296451,2932,636,644,41,306,65,67,4,164,33,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,2.0,18.0,11.0,0.0,0.0,20331.7129849,3.0,15.0,0.0,0.0,0.0,0.0,-2.2,25.83,0.47,41.99,472.65,5.6588551206539766,6.015614926462424,5.652011076923077,5.981627588744589,4.4533900480989566,5.138216532574711,6.5215999999999985,-6.852467113621464,0,5.95804764824
