Name,fa_atr,fa_rep,fa_sol,fa_elec,hbond_bb_sc,hbond_sc,Interface_Energy,Total_BSA,Interface_HB,Total_packstats,Interface_unsat,Total_pose_exposed_SASA,interface_hydrophobic_sasa,interface_polar_sasa,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.9,7.9,8.9,16.9,6.15,7.15,8.15,16.15,6.16,7.16,8.16,16.16,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,SIDE_flex_ALPHA,SIDE_flex_BETA,SIDE_flex_OTHER,BACK_flex_ALPHA,BACK_flex_BETA,BACK_flex_OTHER,TotalElec,TotalHbond,Hphobe_contact,Pi_Pi,T-stack,Cation-pi,Salt_Bridge,diff_entropy,pienergy,fsp3,polarsurfacearea,vdwsa,nnscore,rfscore_v1,rfscore_v3,rfscore_v2,PLEClinear_p5_l1_s65536,PLECnn_p5_l1_s65536,PLECrf_p5_l1_s65536,vina_affinity,Label,rfscorevs
ZINC00666139,-25.2258,13.3992,8.34521,-2.4394,0,0,-13.5043,582.888,0,0.661304,3,0.513123,0.67291,0.32709,2729,589,655,0,313,71,78,0,476,107,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,23,27,0,0.0,71.0,5.0,0.0,17.0,11.0,7406.87595187,3.0,34.0,1.0,0.0,0.0,0.0,-3.6,42.32,0.00,71.34,441.72,6.005825128535126,5.878344382117882,5.842516635309133,6.03767793123542,3.927685080215123,5.4473107483677765,6.1212000000000035,-6.514289242524415,0,6.01427216554
ZINC00793821,-25.387,2.75082,4.41996,-0.237917,0,0,-21.1012,755.008,0,0.657846,1,0.447528,0.807626,0.192374,3550,740,838,0,422,88,100,0,913,189,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,63.0,0.0,0.0,11.0,0.0,-44516.9275216,0.0,35.0,1.0,0.0,0.0,0.0,-10.6,57.29,0.17,108.01,626.77,6.884607652464995,6.988827497502501,6.320347639360644,6.6539028633033634,4.873692044614119,5.8752850632533855,6.211900000000002,-6.4129169957669045,0,5.95985858147
ZINC08437544,-28.0717,5.43063,1.47214,-1.47802,0,0,-25.6163,748.402,0,0.683511,0,0.401724,0.818147,0.181853,3895,832,909,0,269,59,66,0,377,81,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,39,43,0,0,0,0,0,0.0,54.0,0.0,0.0,13.0,0.0,1080.5723952,0.0,34.0,1.0,0.0,0.0,0.0,-2.8,53.45,0.04,67.41,540.62,6.630353055070069,6.952116603174601,6.544759927572427,6.8247230645465615,4.329673149361441,5.720232167626672,6.265800000000001,-8.71312770053406,0,5.95243063579
ZINC08435239,-21.2883,3.10662,1.94889,-0.14709,0,0,-18.4751,640.25,0,0.636074,2,0.441158,0.839355,0.160645,2730,581,658,0,156,32,39,0,531,119,125,0,0,0,0,0,0,0,0,0,136,25,32,0,197,37,46,0,119,29,30,0,113,26,32,0,0.0,37.0,0.0,0.0,12.0,0.0,-16075.2856319,0.0,19.0,2.0,0.0,0.0,0.0,.5,47.04,0.06,47.89,430.58,6.241018294473835,5.844285908313912,5.381453624930629,5.619502337662335,2.7473376951154393,4.927370289711799,6.379699999999999,-7.625241891896247,0,5.95274329244
ZINC00723782,-29.5836,4.74387,7.08408,0.482465,0,0,-20.5355,680.653,0,0.670143,4,0.429228,0.751632,0.248368,3704,782,879,0,342,72,81,0,826,165,183,0,0,0,0,0,0,0,0,0,0,0,0,0,130,29,34,0,0,0,0,0,0,0,0,0,0.0,54.0,0.0,0.0,25.0,0.0,104046.744985,0.0,24.0,3.0,0.0,0.0,0.0,0,55.48,0.13,80.07,541.12,7.114622266266402,6.741857426628924,6.619982246198247,6.672752862193362,4.815882254089996,5.317689218740187,6.302800000000001,-9.001488435562155,0,6.00911655201
ZINC00886465,-25.9833,4.40336,2.20092,-0.56522,0,0,-23.7539,756.563,0,0.638649,7,0.427678,0.851736,0.148264,3497,759,861,0,993,209,234,0,365,77,85,0,0,0,0,0,0,0,0,0,186,36,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,55.0,0.0,0.0,14.0,4.0,471.162608456,1.0,44.0,2.0,0.0,0.0,0.0,-2.3,56.30,0.12,101.80,614.12,7.055722764673783,7.6182191121101095,7.06350055649906,7.344158681818179,4.752439236205035,6.266138078362796,6.5549,-7.604607695037776,0,5.96890441913
ZINC08434970,-21.2575,3.58751,4.50597,-1.52119,0,0,-17.2506,560.258,0,0.639581,3,0.484076,0.790404,0.209596,2598,558,612,0,342,76,82,0,154,32,35,0,0,0,0,0,0,0,0,0,171,39,39,0,152,36,38,0,0,0,0,0,104,26,28,0,0.0,38.0,2.0,0.0,9.0,4.0,28901.0515984,0.0,22.0,1.0,0.0,0.0,0.0,-2.3,38.92,0.00,41.46,385.09,6.644997877638093,6.0595504374514455,5.643304979797983,6.144082433843931,4.0393443533277225,5.610650617810488,5.898600000000001,-7.822441951495354,0,5.95929005802
ZINC02170483,-29.4917,4.14759,1.17727,0.498299,0,0,-26.9797,871.983,0,0.666622,1,0.42049,0.816903,0.183097,4666,958,1080,0,0,0,0,0,1012,210,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0.0,0.0,22.0,0.0,2904.03654008,0.0,58.0,2.0,0.0,0.0,0.0,-1.3,58.54,0.10,78.90,662.02,6.749482578132468,6.878067537351532,7.085086656177156,7.156710732767238,5.246310945968887,7.422575447198737,6.134600000000003,-9.1450612922413,0,6.01981606793
ZINC02067490,-25.4326,4.11873,-0.216169,-0.0355516,0,0,-24.5028,715.61,0,0.671663,3,0.474487,0.793472,0.206528,3766,799,900,0,340,70,76,0,514,112,126,0,0,0,0,0,0,0,0,0,0,0,0,0,90,22,23,0,0,0,0,0,0,0,0,0,0.0,60.0,0.0,0.0,16.0,5.0,33927.2713718,0.0,47.0,3.0,0.0,0.0,0.0,-7.5,55.43,0.04,71.76,549.55,7.4289078300715445,6.819974984293483,6.496023417915413,6.539975103618595,5.276632150874937,6.59284618494993,6.5378,-9.474561351714163,0,5.97181397936
ZINC08439242,-24.2921,4.52736,4.27014,-1.86997,0,0,-20.2441,742.761,0,0.693365,1,0.490336,0.846093,0.153907,3879,815,926,0,778,163,187,0,518,115,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0.0,0.0,18.0,0.0,-25658.6636971,0.0,45.0,1.0,0.0,0.0,0.0,-5.8,52.81,0.30,106.15,667.15,7.465855878686912,7.1537241680541666,6.926933999555993,7.015648489343991,5.3897260411029215,6.480116136533256,6.670399999999997,-8.418773988342224,0,5.96871503159
ZINC08439119,-28.2871,5.1435,2.38487,0.902353,0,0,-24.1999,713.011,0,0.659587,3,0.422588,0.775353,0.224647,3765,803,885,0,159,33,40,0,516,109,118,0,0,0,0,0,0,0,0,0,340,75,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,49.0,1.0,0.0,15.0,15.0,-35083.9958789,0.0,47.0,2.0,0.0,0.0,0.0,.6,50.46,0.04,63.57,521.99,7.5276816538401805,6.6408389110889035,6.566125273115772,6.479167871683874,5.299124053209637,7.791902493538292,6.538100000000004,-9.960376653803756,0,6.00718008308
ZINC05401914,-27.4835,4.99286,7.28363,-2.48867,0,0,-21.5339,759.916,0,0.649974,3,0.474365,0.788832,0.211168,3657,735,848,0,191,40,47,0,1148,233,264,0,0,0,0,0,0,0,0,0,0,0,0,0,65,11,15,0,0,0,0,0,0,0,0,0,0.0,34.0,0.0,0.0,32.0,0.0,-67206.5354967,0.0,24.0,0.0,0.0,0.0,0.0,-2.3,52.93,0.40,96.56,687.60,7.214587612395421,6.394475430014431,5.91763240476191,6.01834774037074,4.394452390383147,5.535719276947442,5.768600000000001,-5.366341338520933,0,5.9795708486
ZINC06300107,-25.4174,3.76757,3.18526,-0.511129,0,0,-21.6981,789.967,0,0.648427,2,0.445004,0.826486,0.173514,3977,809,929,0,153,32,35,0,586,115,135,0,107,26,28,0,0,0,0,0,168,34,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,49.0,0.0,0.0,13.0,4.0,3693.66696031,0.0,34.0,1.0,0.0,0.0,0.0,-1.0,53.54,0.38,64.63,652.51,7.595994634220742,6.976683785769789,6.4836966932512,6.5282005988456,6.574768301002445,5.757981224289488,6.8925,-8.423856173718171,0,5.98660296923
ZINC08438062,-30.4595,5.68273,4.29067,-0.412575,0,0,-24.2259,767.308,0,0.658822,4,0.4874,0.736906,0.263094,4463,984,1110,0,438,103,109,0,117,28,30,0,0,0,0,0,0,0,0,0,148,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,67.0,0.0,0.0,28.0,0.0,60376.1900007,0.0,50.0,2.0,0.0,0.0,0.0,-.9,56.33,0.10,37.60,649.49,7.3996991108600225,7.009460637529136,6.725639401542899,6.963623770396265,5.487100805604511,7.818654423494762,6.596200000000006,-9.888514121876856,0,6.05695878775
ZINC01882906,-22.2245,11.6728,2.78489,-0.00490719,0,0,-13.8888,686.101,0,0.649956,3,0.490876,0.82398,0.17602,2833,630,681,0,266,59,67,0,365,80,88,0,0,0,0,0,0,0,0,0,0,0,0,0,191,37,40,0,0,0,0,0,204,43,48,0,0.0,53.0,1.0,0.0,1.0,11.0,-11326.0638707,1.0,34.0,2.0,0.0,0.0,0.0,-3.1,49.89,0.05,67.85,503.14,6.189949985701247,5.86917895693196,5.731433051892556,5.882316481351974,4.483060073124027,5.406170946153827,6.039000000000003,-7.47535969680841,0,5.96613802422
ZINC01013096,-29.5019,5.79199,3.21149,-1.48084,0,0,-25.7721,756.938,0,0.660558,1,0.433717,0.817547,0.182453,3902,819,914,0,448,95,110,0,428,92,100,0,221,42,46,0,0,0,0,0,166,32,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,39.0,2.0,0.0,12.0,5.0,28627.1021382,0.0,19.0,0.0,0.0,0.0,0.0,-.4,54.58,0.17,71.41,564.89,6.5541315554594295,7.23858908624709,6.760092069985573,7.017075730158727,5.041681540023497,7.204789383685802,6.8333499999999985,-8.903686546084487,0,5.99442590617
ZINC06177106,-28.9548,3.86452,6.43605,-3.68925,0,0,-26.1881,775.702,0,0.65266,3,0.440143,0.838492,0.161508,3692,785,859,0,708,153,173,0,539,114,127,0,0,0,0,0,0,0,0,0,150,33,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,61.0,2.0,0.0,13.0,7.0,-53763.790067,0.0,25.0,1.0,0.0,0.0,0.0,-.7,59.96,0.09,114.86,601.49,6.684068724183187,6.892358206293706,6.660056888000889,7.070875558441557,4.483912581044129,5.913536754059873,6.017100000000002,-7.444317118408311,0,5.98272610972
ZINC08437991,-23.71,4.76875,-0.550455,-0.536381,0,0,-22.4912,719.623,0,0.651405,2,0.451696,0.853149,0.146851,4679,995,1129,0,288,63,72,0,316,64,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51.0,2.0,0.0,3.0,4.0,-29210.5805453,0.0,41.0,3.0,0.0,0.0,0.0,2.6,51.25,0.10,49.74,592.66,6.787641333201788,7.040407585636582,7.0008895089910075,6.876915250804754,6.66553931350706,8.170937951498114,6.349000000000005,-10.591828131756216,0,5.9858270239
ZINC01797481,-32.3121,5.62046,0.760543,-1.2432,0,0,-30.679,794.99,0,0.673842,1,0.433271,0.834849,0.165151,4642,1005,1112,0,0,0,0,0,543,122,135,0,0,0,0,0,0,0,0,0,0,0,0,0,304,58,66,0,0,0,0,0,0,0,0,0,0.0,64.0,1.0,0.0,14.0,7.0,-12470.3960501,0.0,44.0,2.0,0.0,0.0,0.0,-2.5,64.75,0.07,44.76,622.47,7.563987807928373,7.276992357697861,7.149655504550999,7.407189359584857,5.894965361784717,6.528079219386941,6.555700000000005,-10.092688682472435,0,6.00874390863
ZINC00625191,-26.4709,7.4134,1.69871,-1.10437,0,0,-23.0098,786.194,0,0.679418,3,0.465088,0.803751,0.196249,4237,877,1013,0,485,96,120,0,350,76,95,0,0,0,0,0,0,0,0,0,169,38,39,0,110,27,28,0,0,0,0,0,0,0,0,0,0.0,52.0,0.0,0.0,22.0,0.0,-52770.8985711,1.0,41.0,1.0,0.0,0.0,0.0,-.2,60.16,0.18,65.64,651.08,7.21045179738036,7.708691878787881,6.9893542272727265,7.056782797979806,4.745507592087896,6.959685052989783,6.1696,-8.87716961294619,0,5.97694455878
ZINC02162861,-27.4556,4.45704,1.37012,0.775617,0,0,-23.7797,707.948,0,0.673337,2,0.485535,0.814603,0.185397,3358,709,852,0,559,120,145,0,571,123,135,0,0,0,0,0,0,0,0,0,201,43,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44.0,0.0,0.0,15.0,0.0,-70280.7519031,0.0,27.0,2.0,0.0,0.0,0.0,-5.8,57.81,0.32,83.44,735.69,7.292325068749494,7.3359517780552785,6.929624535242535,6.79481089327339,5.463302688836472,7.440427636650878,6.2457,-7.710051160764256,0,5.96191850792
